start_time,end_time,dominant_object,non_dominant_object,interaction_type
929.1,929.2222,Hand,FailOnTouchObstacleMed,RightGate
929.1334,929.2778,HandToWrist,FailOnTouchObstacleMed,RightGate
929.1556,929.2556,Hand,FailOnTouchObstacleLong,LeftGate
929.1889,929.3334,HandToWrist,FailOnTouchObstacleLong,LeftGate
929.2111,929.8334,WristToElbow,FailOnTouchObstacleMed,RightGate
929.2444,929.3556,Hand,FailOnTouchObstacleShort-1,LeftGate
929.2444,929.3556,Hand,FailOnTouchObstacleLong-1,RightGate
929.2556,930.5889,WristToElbow,FailOnTouchObstacleLong,LeftGate
929.2667,929.4222,HandToWrist,FailOnTouchObstacleLong-1,RightGate
929.2667,929.4222,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
929.3334,930.4889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
929.3334,930.4889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
929.4333,929.6,Hand,FailOnTouchObstacleShort,LeftGate
929.4667,929.7556,HandToWrist,FailOnTouchObstacleShort,LeftGate
929.5556,929.8778,Hand,FailOnTouchObstacleMed-1,RightGate
929.5778,930.2889,WristToElbow,FailOnTouchObstacleShort,LeftGate
929.6,930.2778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
929.8,930.1556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
929.9445,930.0556,Hand,Target,Pushed
929.9627,,Hand,Target,PickedUp
930.1111,930.2889,Hand,FailOnTouchObstacleMed-1,RightGate
930.1778,930.6334,WristToElbow,FailOnTouchObstacleMed,RightGate
930.1889,930.3667,HandToWrist,FailOnTouchObstacleShort,LeftGate
930.2556,930.3778,Hand,FailOnTouchObstacleShort,LeftGate
930.4222,930.5667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
930.4222,930.5667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
930.4556,930.5667,Hand,FailOnTouchObstacleLong-1,RightGate
930.4556,930.5667,Hand,FailOnTouchObstacleShort-1,LeftGate
930.5,930.6445,HandToWrist,FailOnTouchObstacleLong,LeftGate
930.5445,930.6556,Hand,FailOnTouchObstacleLong,LeftGate
930.5556,930.7,HandToWrist,FailOnTouchObstacleMed,RightGate
930.5889,930.7111,Hand,FailOnTouchObstacleMed,RightGate
