start_time,end_time,dominant_object,non_dominant_object,interaction_type
157.0007,157.5035,Hand,FailOnTouchObstacleShort,PickedUp
157.2778,157.4667,Hand,FailOnTouchObstacleMed,RightGate
157.2778,157.6333,Hand,FailOnTouchObstacleLong,RightGate
157.6,157.6222,Hand,FailOnTouchObstacleMed,RightGate
157.7444,157.9889,Hand,FailOnTouchObstacleMed,RightGate
157.7444,157.9889,Hand,FailOnTouchObstacleLong,RightGate
157.8333,158.1111,HandToWrist,FailOnTouchObstacleMed,RightGate
157.8333,158.1111,HandToWrist,FailOnTouchObstacleLong,RightGate
157.8667,158.0889,Hand,FailOnTouchObstacleShort,LeftGate
157.9111,158.2556,HandToWrist,FailOnTouchObstacleShort,LeftGate
157.9667,160.3,WristToElbow,FailOnTouchObstacleMed,RightGate
157.9667,160.3,WristToElbow,FailOnTouchObstacleLong,RightGate
158.0333,160.2333,WristToElbow,FailOnTouchObstacleShort,LeftGate
158.2847,158.8208,Hand,FailOnTouchObstacleShort-1,PickedUp
158.4667,159.2889,Hand,FailOnTouchObstacleMed-1,LeftGate
158.4667,159.2889,Hand,FailOnTouchObstacleLong-1,RightGate
159.0111,159.5667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
159.0111,159.5667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
159.1556,159.9667,Hand,FailOnTouchObstacleShort-1,LeftGate
159.2222,159.9444,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
159.2556,159.9444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
159.2556,159.9444,WristToElbow,FailOnTouchObstacleLong-1,RightGate
159.4889,159.8,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
159.6111,159.7333,Hand,Target,Pushed
159.6595,,Hand,Target,PickedUp
159.7778,160.0556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
159.7778,160.0556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
159.9,160.0778,Hand,FailOnTouchObstacleLong-1,RightGate
159.9,160.0778,Hand,FailOnTouchObstacleMed-1,LeftGate
160.1222,160.3111,HandToWrist,FailOnTouchObstacleShort,LeftGate
160.1667,160.3222,Hand,FailOnTouchObstacleShort,LeftGate
160.1889,160.3667,HandToWrist,FailOnTouchObstacleMed,RightGate
160.1889,160.3667,HandToWrist,FailOnTouchObstacleLong,RightGate
160.2444,160.3778,Hand,FailOnTouchObstacleLong,RightGate
160.2444,160.3778,Hand,FailOnTouchObstacleMed,RightGate
