start_time,end_time,dominant_object,non_dominant_object,interaction_type
377.7,377.7556,Hand,FailOnTouchObstacleLong,Pushed
377.7111,377.8111,Hand,FailOnTouchObstacleMed,LeftGate
377.7222,377.7556,Hand,FailOnTouchObstacleLong,RightGate
377.7469,378.775,Hand,FailOnTouchObstacleLong,PickedUp
377.7667,378.9333,Hand,FailOnTouchObstacleLong,RightGate
379.1,379.3556,Hand,FailOnTouchObstacleLong,RightGate
379.1667,379.3222,Hand,FailOnTouchObstacleShort,RightGate
379.1667,379.3222,Hand,FailOnTouchObstacleMed,LeftGate
379.1778,379.5667,HandToWrist,FailOnTouchObstacleLong,RightGate
379.2,379.4445,HandToWrist,FailOnTouchObstacleShort,RightGate
379.2,379.4445,HandToWrist,FailOnTouchObstacleMed,LeftGate
379.2889,382.2222,WristToElbow,FailOnTouchObstacleShort,RightGate
379.2889,382.2222,WristToElbow,FailOnTouchObstacleMed,LeftGate
379.3445,382.1889,WristToElbow,FailOnTouchObstacleLong,RightGate
379.5789,380.6738,Hand,FailOnTouchObstacleLong-1,PickedUp
380.9111,381.1667,Hand,FailOnTouchObstacleShort-1,LeftGate
380.9111,381.1667,Hand,FailOnTouchObstacleMed-1,LeftGate
380.9889,381.3556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
380.9889,381.3556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
381.0778,381.8445,Hand,FailOnTouchObstacleLong-1,RightGate
381.1333,381.8111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
381.1556,381.8,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
381.1556,381.8,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
381.4333,381.5222,WristToElbow,FailOnTouchObstacleLong-1,RightGate
381.4666,,Hand,Target,PickedUp
381.6111,381.9556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
381.6111,381.9556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
381.7667,381.9778,Hand,FailOnTouchObstacleMed-1,LeftGate
381.7667,381.9778,Hand,FailOnTouchObstacleShort-1,LeftGate
382.0778,382.3,HandToWrist,FailOnTouchObstacleLong,RightGate
382.1111,382.3111,HandToWrist,FailOnTouchObstacleMed,LeftGate
382.1111,382.3111,HandToWrist,FailOnTouchObstacleShort,RightGate
382.1556,382.3222,Hand,FailOnTouchObstacleLong,RightGate
382.1667,382.3333,Hand,FailOnTouchObstacleMed,LeftGate
382.1667,382.3333,Hand,FailOnTouchObstacleShort,RightGate
