directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA11/S001,basic,ICRA11,1,1,1,1,48.12088,60.41111,practice,False,5,System.Single[],,,0.0,50.53333,56.255559999999996,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA11/S001,basic,ICRA11,1,2,1,2,68.5403,84.90519,practice,False,5,System.Single[],,,0.0,69.9,,FirstHalfTimeout,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA11/S001,basic,ICRA11,1,3,1,3,94.79106999999999,105.8,practice,False,5,System.Single[],,,0.0,95.92223,103.595,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA11/S001,basic,ICRA11,1,4,1,4,111.1459,121.2222,practice,False,5,System.Single[],,,0.0,111.3556,118.5509,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA11/S001,basic,ICRA11,1,5,1,5,129.3414,135.8889,practice,False,5,System.Single[],,,0.0,130.4778,133.4632,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA11/S001,basic,ICRA11,1,6,1,6,139.082,143.3333,practice,False,5,System.Single[],,,0.0,139.8111,141.3497,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA11/S001,basic,ICRA11,1,7,1,7,146.7339,151.9333,practice,False,5,System.Single[],,,0.0,147.5667,149.8505,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA11/S001,basic,ICRA11,1,8,1,8,155.4132,160.8333,practice,False,5,System.Single[],,,0.0,156.6,159.2889,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA11/S001,basic,ICRA11,1,9,1,9,163.8805,168.4444,practice,False,5,System.Single[],,,0.0,164.6556,166.9971,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA11/S001,basic,ICRA11,1,10,2,1,181.0167,184.7556,main,False,5,System.Single[],True,centre_free_2,0.0,182.1,183.4959,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA11/S001,basic,ICRA11,1,11,2,2,187.2829,193.3889,main,False,5,System.Single[],False,,0.0,188.1778,191.3379,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA11/S001,basic,ICRA11,1,12,2,3,195.9289,202.6778,main,False,5,System.Single[],True,right_free_4,0.0,197.0444,201.1341,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/ICRA11/S001,basic,ICRA11,1,13,2,4,205.1667,212.0,main,False,5,System.Single[],True,right_free_second_row_2,0.0,205.9556,210.6513,Success,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/ICRA11/S001,basic,ICRA11,1,14,2,5,214.4048,216.1,main,False,5,System.Single[],True,right_free_2,0.0,215.0111,,HitBoundary,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
basic/ICRA11/S001,basic,ICRA11,1,15,2,6,218.6831,224.5556,main,False,5,System.Single[],False,,0.0,219.6222,222.3917,Success,interaction_log_T015.csv,HandTracker_movement_T015.csv,WristTracker_movement_T015.csv,ElbowTracker_movement_T015.csv,ShoulderTracker_movement_T015.csv,grid_objects_movement_T015.csv
basic/ICRA11/S001,basic,ICRA11,1,16,2,7,226.7927,235.6889,main,False,5,System.Single[],False,,0.0,227.2556,234.1541,Success,interaction_log_T016.csv,HandTracker_movement_T016.csv,WristTracker_movement_T016.csv,ElbowTracker_movement_T016.csv,ShoulderTracker_movement_T016.csv,grid_objects_movement_T016.csv
basic/ICRA11/S001,basic,ICRA11,1,17,2,8,237.9743,246.2111,main,False,5,System.Single[],False,,0.0,238.7,244.7212,Success,interaction_log_T017.csv,HandTracker_movement_T017.csv,WristTracker_movement_T017.csv,ElbowTracker_movement_T017.csv,ShoulderTracker_movement_T017.csv,grid_objects_movement_T017.csv
basic/ICRA11/S001,basic,ICRA11,1,18,2,9,248.4419,252.7,main,False,5,System.Single[],True,centre_free_first_row_1,0.0,249.0889,251.6142,Success,interaction_log_T018.csv,HandTracker_movement_T018.csv,WristTracker_movement_T018.csv,ElbowTracker_movement_T018.csv,ShoulderTracker_movement_T018.csv,grid_objects_movement_T018.csv
basic/ICRA11/S001,basic,ICRA11,1,19,2,10,254.8529,259.4889,main,False,5,System.Single[],False,,0.0,255.5444,257.3888,Success,interaction_log_T019.csv,HandTracker_movement_T019.csv,WristTracker_movement_T019.csv,ElbowTracker_movement_T019.csv,ShoulderTracker_movement_T019.csv,grid_objects_movement_T019.csv
basic/ICRA11/S001,basic,ICRA11,1,20,2,11,262.0469,265.7778,main,False,5,System.Single[],True,centre_free_4,0.0,262.8778,264.1111,Success,interaction_log_T020.csv,HandTracker_movement_T020.csv,WristTracker_movement_T020.csv,ElbowTracker_movement_T020.csv,ShoulderTracker_movement_T020.csv,grid_objects_movement_T020.csv
basic/ICRA11/S001,basic,ICRA11,1,21,2,12,268.4697,275.0889,main,False,5,System.Single[],True,left_free_first_row_2,0.0,269.4889,,HitBoundary,interaction_log_T021.csv,HandTracker_movement_T021.csv,WristTracker_movement_T021.csv,ElbowTracker_movement_T021.csv,ShoulderTracker_movement_T021.csv,grid_objects_movement_T021.csv
basic/ICRA11/S001,basic,ICRA11,1,22,2,13,277.4845,285.6111,main,False,5,System.Single[],False,,0.0,278.3111,284.0415,Success,interaction_log_T022.csv,HandTracker_movement_T022.csv,WristTracker_movement_T022.csv,ElbowTracker_movement_T022.csv,ShoulderTracker_movement_T022.csv,grid_objects_movement_T022.csv
basic/ICRA11/S001,basic,ICRA11,1,23,2,14,288.9229,298.7222,main,False,5,System.Single[],False,,0.0,290.1,297.0329,Success,interaction_log_T023.csv,HandTracker_movement_T023.csv,WristTracker_movement_T023.csv,ElbowTracker_movement_T023.csv,ShoulderTracker_movement_T023.csv,grid_objects_movement_T023.csv
basic/ICRA11/S001,basic,ICRA11,1,24,2,15,301.0204,307.4111,main,False,5,System.Single[],False,,0.0,301.5889,306.0556,Success,interaction_log_T024.csv,HandTracker_movement_T024.csv,WristTracker_movement_T024.csv,ElbowTracker_movement_T024.csv,ShoulderTracker_movement_T024.csv,grid_objects_movement_T024.csv
basic/ICRA11/S001,basic,ICRA11,1,25,2,16,309.6887,318.0334,main,False,5,System.Single[],False,,0.0,310.5334,316.2778,Success,interaction_log_T025.csv,HandTracker_movement_T025.csv,WristTracker_movement_T025.csv,ElbowTracker_movement_T025.csv,ShoulderTracker_movement_T025.csv,grid_objects_movement_T025.csv
basic/ICRA11/S001,basic,ICRA11,1,26,2,17,320.2787,323.1444,main,False,5,System.Single[],True,centre_free_1,0.0,320.8556,321.8424,Success,interaction_log_T026.csv,HandTracker_movement_T026.csv,WristTracker_movement_T026.csv,ElbowTracker_movement_T026.csv,ShoulderTracker_movement_T026.csv,grid_objects_movement_T026.csv
basic/ICRA11/S001,basic,ICRA11,1,27,2,18,325.2717,332.5111,main,False,5,System.Single[],False,,0.0,326.0,330.6556,Success,interaction_log_T027.csv,HandTracker_movement_T027.csv,WristTracker_movement_T027.csv,ElbowTracker_movement_T027.csv,ShoulderTracker_movement_T027.csv,grid_objects_movement_T027.csv
basic/ICRA11/S001,basic,ICRA11,1,28,2,19,334.532,342.8111,main,False,5,System.Single[],False,,0.0,335.4445,341.514,Success,interaction_log_T028.csv,HandTracker_movement_T028.csv,WristTracker_movement_T028.csv,ElbowTracker_movement_T028.csv,ShoulderTracker_movement_T028.csv,grid_objects_movement_T028.csv
basic/ICRA11/S001,basic,ICRA11,1,29,2,20,346.1605,350.0,main,False,5,System.Single[],False,,0.0,346.9222,349.0424,TargetObstacleCollision,interaction_log_T029.csv,HandTracker_movement_T029.csv,WristTracker_movement_T029.csv,ElbowTracker_movement_T029.csv,ShoulderTracker_movement_T029.csv,grid_objects_movement_T029.csv
basic/ICRA11/S001,basic,ICRA11,1,30,2,21,352.5388,359.6889,main,False,5,System.Single[],False,,0.0,353.6222,358.1802,Success,interaction_log_T030.csv,HandTracker_movement_T030.csv,WristTracker_movement_T030.csv,ElbowTracker_movement_T030.csv,ShoulderTracker_movement_T030.csv,grid_objects_movement_T030.csv
basic/ICRA11/S001,basic,ICRA11,1,31,2,22,361.7432,369.8889,main,False,5,System.Single[],True,none_free_3,0.0,362.6111,368.0212,Success,interaction_log_T031.csv,HandTracker_movement_T031.csv,WristTracker_movement_T031.csv,ElbowTracker_movement_T031.csv,ShoulderTracker_movement_T031.csv,grid_objects_movement_T031.csv
basic/ICRA11/S001,basic,ICRA11,1,32,2,23,371.5176,379.6444,main,False,5,System.Single[],False,,0.0,372.3778,377.7889,Success,interaction_log_T032.csv,HandTracker_movement_T032.csv,WristTracker_movement_T032.csv,ElbowTracker_movement_T032.csv,ShoulderTracker_movement_T032.csv,grid_objects_movement_T032.csv
basic/ICRA11/S001,basic,ICRA11,1,33,2,24,381.9283,386.9667,main,False,5,System.Single[],False,,0.0,382.6222,385.5589,Success,interaction_log_T033.csv,HandTracker_movement_T033.csv,WristTracker_movement_T033.csv,ElbowTracker_movement_T033.csv,ShoulderTracker_movement_T033.csv,grid_objects_movement_T033.csv
basic/ICRA11/S001,basic,ICRA11,1,34,2,25,389.3126,395.1778,main,False,5,System.Single[],False,,0.0,390.1444,392.4193,Success,interaction_log_T034.csv,HandTracker_movement_T034.csv,WristTracker_movement_T034.csv,ElbowTracker_movement_T034.csv,ShoulderTracker_movement_T034.csv,grid_objects_movement_T034.csv
basic/ICRA11/S001,basic,ICRA11,1,35,2,26,397.2434,405.0222,main,False,5,System.Single[],False,,0.0,398.1222,403.4985,Success,interaction_log_T035.csv,HandTracker_movement_T035.csv,WristTracker_movement_T035.csv,ElbowTracker_movement_T035.csv,ShoulderTracker_movement_T035.csv,grid_objects_movement_T035.csv
basic/ICRA11/S001,basic,ICRA11,1,36,2,27,406.7046,415.1667,main,False,5,System.Single[],True,right_free_5,0.0,407.8,411.9547,Success,interaction_log_T036.csv,HandTracker_movement_T036.csv,WristTracker_movement_T036.csv,ElbowTracker_movement_T036.csv,ShoulderTracker_movement_T036.csv,grid_objects_movement_T036.csv
basic/ICRA11/S001,basic,ICRA11,1,37,2,28,417.3387,422.3556,main,False,5,System.Single[],False,,0.0,418.3111,421.1257,Success,interaction_log_T037.csv,HandTracker_movement_T037.csv,WristTracker_movement_T037.csv,ElbowTracker_movement_T037.csv,ShoulderTracker_movement_T037.csv,grid_objects_movement_T037.csv
basic/ICRA11/S001,basic,ICRA11,1,38,2,29,424.41,431.3333,main,False,5,System.Single[],False,,0.0,425.3333,429.5483,Success,interaction_log_T038.csv,HandTracker_movement_T038.csv,WristTracker_movement_T038.csv,ElbowTracker_movement_T038.csv,ShoulderTracker_movement_T038.csv,grid_objects_movement_T038.csv
basic/ICRA11/S001,basic,ICRA11,1,39,2,30,433.3238,438.8111,main,False,5,System.Single[],False,,0.0,433.9889,437.2113,Success,interaction_log_T039.csv,HandTracker_movement_T039.csv,WristTracker_movement_T039.csv,ElbowTracker_movement_T039.csv,ShoulderTracker_movement_T039.csv,grid_objects_movement_T039.csv
basic/ICRA11/S001,basic,ICRA11,1,40,2,31,440.8078,443.8667,main,False,5,System.Single[],True,centre_free_5,0.0,441.3889,442.4276,Success,interaction_log_T040.csv,HandTracker_movement_T040.csv,WristTracker_movement_T040.csv,ElbowTracker_movement_T040.csv,ShoulderTracker_movement_T040.csv,grid_objects_movement_T040.csv
basic/ICRA11/S001,basic,ICRA11,1,41,2,32,446.1141,452.9778,main,False,5,System.Single[],True,right_free_3,0.0,447.2444,450.0572,Success,interaction_log_T041.csv,HandTracker_movement_T041.csv,WristTracker_movement_T041.csv,ElbowTracker_movement_T041.csv,ShoulderTracker_movement_T041.csv,grid_objects_movement_T041.csv
basic/ICRA11/S001,basic,ICRA11,1,42,2,33,455.3408,460.0222,main,False,5,System.Single[],True,centre_free_3,0.0,456.3556,458.1113,Success,interaction_log_T042.csv,HandTracker_movement_T042.csv,WristTracker_movement_T042.csv,ElbowTracker_movement_T042.csv,ShoulderTracker_movement_T042.csv,grid_objects_movement_T042.csv
basic/ICRA11/S001,basic,ICRA11,1,43,2,34,461.4846,468.7778,main,False,5,System.Single[],False,,0.0,462.2111,466.0869,Success,interaction_log_T043.csv,HandTracker_movement_T043.csv,WristTracker_movement_T043.csv,ElbowTracker_movement_T043.csv,ShoulderTracker_movement_T043.csv,grid_objects_movement_T043.csv
basic/ICRA11/S001,basic,ICRA11,1,44,2,35,470.8455,479.0,main,False,5,System.Single[],False,,0.0,471.9889,477.1901,Success,interaction_log_T044.csv,HandTracker_movement_T044.csv,WristTracker_movement_T044.csv,ElbowTracker_movement_T044.csv,ShoulderTracker_movement_T044.csv,grid_objects_movement_T044.csv
basic/ICRA11/S001,basic,ICRA11,1,45,2,36,480.9659,488.1778,main,False,5,System.Single[],True,centre_free_second_row_2,0.0,481.6333,484.9427,Success,interaction_log_T045.csv,HandTracker_movement_T045.csv,WristTracker_movement_T045.csv,ElbowTracker_movement_T045.csv,ShoulderTracker_movement_T045.csv,grid_objects_movement_T045.csv
basic/ICRA11/S001,basic,ICRA11,1,46,2,37,490.3716,497.4778,main,False,5,System.Single[],False,,0.0,491.2556,495.119,Success,interaction_log_T046.csv,HandTracker_movement_T046.csv,WristTracker_movement_T046.csv,ElbowTracker_movement_T046.csv,ShoulderTracker_movement_T046.csv,grid_objects_movement_T046.csv
basic/ICRA11/S001,basic,ICRA11,1,47,2,38,499.6429,507.8667,main,False,5,System.Single[],True,none_free_1,0.0,500.4778,506.3453,Success,interaction_log_T047.csv,HandTracker_movement_T047.csv,WristTracker_movement_T047.csv,ElbowTracker_movement_T047.csv,ShoulderTracker_movement_T047.csv,grid_objects_movement_T047.csv
