start_time,end_time,dominant_object,non_dominant_object,interaction_type
592.9778,593.1111,Hand,FailOnTouchObstacleShort,LeftGate
592.9778,593.1111,Hand,FailOnTouchObstacleMed,LeftGate
592.9778,593.1111,Hand,FailOnTouchObstacleLong,RightGate
593.0111,593.1778,HandToWrist,FailOnTouchObstacleShort,LeftGate
593.0111,593.1778,HandToWrist,FailOnTouchObstacleMed,LeftGate
593.0111,593.1778,HandToWrist,FailOnTouchObstacleLong,RightGate
593.0889,594.3445,WristToElbow,FailOnTouchObstacleShort,LeftGate
593.0889,594.3445,WristToElbow,FailOnTouchObstacleMed,LeftGate
593.0889,594.3445,WristToElbow,FailOnTouchObstacleLong,RightGate
593.2556,593.4556,Hand,FailOnTouchObstacleMed-1,LeftGate
593.2556,593.4556,Hand,FailOnTouchObstacleLong-1,RightGate
593.2667,593.4556,Hand,FailOnTouchObstacleShort-1,LeftGate
593.3,593.6556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
593.3,593.6556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
593.3223,593.6556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
593.4222,594.0111,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
593.4222,594.0111,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
593.4222,594.0111,WristToElbow,FailOnTouchObstacleLong-1,RightGate
593.7214,,Hand,Target,PickedUp
593.8334,594.1223,HandToWrist,FailOnTouchObstacleLong-1,RightGate
593.8334,594.1223,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
593.8334,594.0889,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
593.9778,594.1334,Hand,FailOnTouchObstacleLong-1,RightGate
593.9778,594.1334,Hand,FailOnTouchObstacleMed-1,LeftGate
593.9778,594.1334,Hand,FailOnTouchObstacleShort-1,LeftGate
594.2333,594.4778,HandToWrist,FailOnTouchObstacleLong,RightGate
594.2333,594.4778,HandToWrist,FailOnTouchObstacleMed,LeftGate
594.2333,594.4778,HandToWrist,FailOnTouchObstacleShort,LeftGate
594.2889,594.5111,Hand,FailOnTouchObstacleLong,RightGate
594.2889,594.5111,Hand,FailOnTouchObstacleMed,LeftGate
594.2889,594.5111,Hand,FailOnTouchObstacleShort,LeftGate
