start_time,end_time,dominant_object,non_dominant_object,interaction_type
1376.733,1377.2,Hand,FailOnTouchObstacleMed-1,Pushed
1376.756,1376.9,Hand,FailOnTouchObstacleMed-1,RightGate
1376.895,1378.414,Hand,FailOnTouchObstacleMed-1,PickedUp
1376.933,1377.1,Hand,FailOnTouchObstacleMed-1,RightGate
1377.267,1377.2779999999998,Hand,FailOnTouchObstacleMed-1,RightGate
1377.3329999999999,1377.433,Hand,FailOnTouchObstacleMed-1,RightGate
1377.4560000000001,1377.6670000000001,Hand,FailOnTouchObstacleMed-1,RightGate
1377.511,1377.756,Hand,FailOnTouchObstacleLong,RightGate
1377.578,1377.7779999999998,HandToWrist,FailOnTouchObstacleLong,RightGate
1377.6329999999998,1377.6670000000001,Hand,FailOnTouchObstacleMed-1,LeftGate
1377.7220000000002,1377.733,Hand,FailOnTouchObstacleMed-1,RightGate
1377.7220000000002,1377.733,Hand,FailOnTouchObstacleMed-1,LeftGate
1377.745,1378.078,Hand,FailOnTouchObstacleLong-1,RightGate
1377.7779999999998,1377.789,Hand,FailOnTouchObstacleMed-1,RightGate
1377.7779999999998,1377.789,Hand,FailOnTouchObstacleMed-1,LeftGate
1377.7779999999998,,WristToElbow,FailOnTouchObstacleLong,RightGate
1377.789,,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1377.8220000000001,1377.8329999999999,Hand,FailOnTouchObstacleMed-1,RightGate
1377.844,1377.856,Hand,FailOnTouchObstacleMed-1,RightGate
1377.844,1378.8,Hand,FailOnTouchObstacleShort,RightGate
1377.8670000000002,1377.878,Hand,FailOnTouchObstacleMed-1,RightGate
1377.889,1377.9,Hand,FailOnTouchObstacleMed-1,RightGate
1377.9,1378.7220000000002,HandToWrist,FailOnTouchObstacleShort,RightGate
1378.0220000000002,1378.589,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1378.245,1378.467,Hand,FailOnTouchObstacleMed-1,RightGate
1378.378,,Hand,FailOnTouchObstacleLong-1,RightGate
1378.7,,HandToWrist,FailOnTouchObstacleLong,RightGate
