start_time,end_time,dominant_object,non_dominant_object,interaction_type
334.0111,336.3778,Hand,FailOnTouchObstacleLong,Pushed
334.0522,336.2369,Hand,FailOnTouchObstacleLong,PickedUp
334.2111,336.3222,Hand,FailOnTouchObstacleLong,RightGate
334.7667,335.5,FailOnTouchObstacleLong,FailOnTouchObstacleMed,Pushed
336.6889,336.8778,Hand,FailOnTouchObstacleLong,RightGate
336.7222,336.9778,HandToWrist,FailOnTouchObstacleLong,RightGate
336.7333,336.9111,Hand,FailOnTouchObstacleShort,LeftGate
336.7667,337.0111,HandToWrist,FailOnTouchObstacleShort,LeftGate
336.8,337.0,Hand,FailOnTouchObstacleMed,RightGate
336.8445,339.6667,WristToElbow,FailOnTouchObstacleLong,RightGate
336.8445,337.1222,HandToWrist,FailOnTouchObstacleMed,RightGate
336.8556,344.3111,WristToElbow,FailOnTouchObstacleShort,LeftGate
336.9445,339.6,WristToElbow,FailOnTouchObstacleMed,RightGate
337.24699999999996,338.4091,Hand,FailOnTouchObstacleMed-1,PickedUp
337.3333,337.5111,Hand,FailOnTouchObstacleShort-1,LeftGate
337.3333,338.2556,Hand,FailOnTouchObstacleLong-1,LeftGate
338.2556,338.5,Hand,FailOnTouchObstacleMed-1,RightGate
338.7222,340.1,HandToWrist,FailOnTouchObstacleMed,RightGate
338.8556,338.9,Hand,FailOnTouchObstacleMed,RightGate
338.8667,339.1,HandToWrist,FailOnTouchObstacleLong,RightGate
338.8778,338.8889,HandToWrist,FailOnTouchObstacleShort,LeftGate
339.2131,340.3188,Hand,FailOnTouchObstacleLong-1,PickedUp
339.2778,341.9222,HandToWrist,FailOnTouchObstacleLong,RightGate
339.4556,340.3778,Hand,FailOnTouchObstacleMed,RightGate
339.5,341.3889,HandToWrist,FailOnTouchObstacleShort,LeftGate
339.5222,341.3667,Hand,FailOnTouchObstacleLong,RightGate
340.4556,341.5,Hand,FailOnTouchObstacleMed,RightGate
340.5556,342.0,HandToWrist,FailOnTouchObstacleMed,RightGate
340.5667,340.8333,Hand,FailOnTouchObstacleShort,LeftGate
340.8,344.2556,WristToElbow,FailOnTouchObstacleLong,RightGate
340.9556,341.0,Hand,FailOnTouchObstacleShort,LeftGate
341.2,344.2111,WristToElbow,FailOnTouchObstacleMed,RightGate
341.2556,341.3,Hand,FailOnTouchObstacleLong-1,Pushed
341.2778,341.3,Hand,FailOnTouchObstacleLong-1,LeftGate
341.2906,342.285,Hand,FailOnTouchObstacleLong-1,PickedUp
341.3111,342.3111,Hand,FailOnTouchObstacleLong-1,LeftGate
342.2,342.5334,Hand,FailOnTouchObstacleShort-1,LeftGate
342.3222,342.4667,Hand,FailOnTouchObstacleLong-1,LeftGate
342.6333,342.7556,HandToWrist,FailOnTouchObstacleMed,RightGate
342.8222,343.0889,Hand,FailOnTouchObstacleShort-1,LeftGate
342.8778,343.3556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
342.9111,343.2556,Hand,FailOnTouchObstacleMed-1,RightGate
342.9556,343.9445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
343.0334,343.9111,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
343.1556,343.8222,WristToElbow,FailOnTouchObstacleMed-1,RightGate
343.4889,343.7111,Hand,Target,Pushed
343.5368,,Hand,Target,PickedUp
343.7222,344.0111,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
343.7444,343.9667,Hand,FailOnTouchObstacleMed-1,RightGate
343.8445,344.0334,Hand,FailOnTouchObstacleShort-1,LeftGate
344.0889,344.3222,HandToWrist,FailOnTouchObstacleMed,RightGate
344.1333,344.3778,HandToWrist,FailOnTouchObstacleLong,RightGate
344.1556,344.3445,Hand,FailOnTouchObstacleMed,RightGate
344.1778,344.4222,HandToWrist,FailOnTouchObstacleShort,LeftGate
344.2,344.4,Hand,FailOnTouchObstacleLong,RightGate
344.2444,344.4445,Hand,FailOnTouchObstacleShort,LeftGate
