start_time,end_time,dominant_object,non_dominant_object,interaction_type
333.8222,333.9778,Hand,FailOnTouchObstacleShort,RightGate
333.8222,333.9778,Hand,FailOnTouchObstacleLong,LeftGate
333.8222,333.9778,Hand,FailOnTouchObstacleMed,RightGate
333.8667,334.0667,HandToWrist,FailOnTouchObstacleShort,RightGate
333.8667,334.0667,HandToWrist,FailOnTouchObstacleLong,LeftGate
333.8667,334.0667,HandToWrist,FailOnTouchObstacleMed,RightGate
333.9667,335.4111,WristToElbow,FailOnTouchObstacleShort,RightGate
333.9667,335.4111,WristToElbow,FailOnTouchObstacleLong,LeftGate
333.9667,335.4111,WristToElbow,FailOnTouchObstacleMed,RightGate
334.1444,334.4445,Hand,FailOnTouchObstacleShort-1,RightGate
334.1444,334.4445,Hand,FailOnTouchObstacleMed-1,LeftGate
334.1444,334.4445,Hand,FailOnTouchObstacleLong-1,RightGate
334.1889,334.9111,HandToWrist,FailOnTouchObstacleShort-1,RightGate
334.1889,334.9111,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
334.1889,334.9111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
334.3556,335.1667,WristToElbow,FailOnTouchObstacleShort-1,RightGate
334.3556,335.1667,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
334.3556,335.1667,WristToElbow,FailOnTouchObstacleLong-1,RightGate
334.8327,,Hand,Target,PickedUp
334.9333,335.2556,HandToWrist,FailOnTouchObstacleShort-1,RightGate
334.9333,335.2556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
334.9333,335.2556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
335.1222,335.2667,Hand,FailOnTouchObstacleLong-1,RightGate
335.1222,335.2667,Hand,FailOnTouchObstacleShort-1,RightGate
335.1222,335.2667,Hand,FailOnTouchObstacleMed-1,LeftGate
335.3333,335.5,HandToWrist,FailOnTouchObstacleLong,LeftGate
335.3333,335.5,HandToWrist,FailOnTouchObstacleMed,RightGate
335.3333,335.5,HandToWrist,FailOnTouchObstacleShort,RightGate
335.3889,335.5111,Hand,FailOnTouchObstacleLong,LeftGate
335.3889,335.5111,Hand,FailOnTouchObstacleMed,RightGate
335.3889,335.5111,Hand,FailOnTouchObstacleShort,RightGate
