time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
167.7444,-0.0575,0.79,-0.105,0.0,0.0,0.0
167.7556,-0.0575,0.79,-0.105,0.0002,0.0002,0.0002
167.7667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.7778,-0.0575,0.79,-0.105,0.0005,0.0005,0.0005
167.7889,-0.0575,0.79,-0.105,0.0005,0.0005,0.0005
167.8,-0.0575,0.79,-0.105,0.0005,0.0005,0.0005
167.8111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.8222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.8333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.8445,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.8556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.8667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.8778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.8889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9444,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
167.9889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0444,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.0889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1445,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.1889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2444,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.2889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3445,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.3889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4444,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.4889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5444,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.5889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6445,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.6889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7111,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7222,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7333,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7444,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7556,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7667,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7778,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.7889,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.8,-0.0575,0.79,-0.105,0.0004,0.0004,0.0004
168.8111,-0.0576,0.7901,-0.1047,0.2792,0.2792,0.2792
168.8222,-0.0576,0.7903,-0.1042,0.7677,0.7677,0.7677
168.8333,-0.0576,0.7905,-0.1035,1.4287,1.4287,1.4287
168.8445,-0.0576,0.7908,-0.1029,2.0054,2.0054,2.0054
168.8556,-0.0576,0.7909999999999999,-0.1022,2.6697,2.6697,2.6697
168.8667,-0.0576,0.7912,-0.1016,3.1963,3.1963,3.1963
168.8778,-0.0576,0.7914,-0.1012,3.5559,3.5559,3.5559
168.8889,-0.0575,0.7914,-0.10099999999999999,3.7242,3.7242,3.7242
168.9,-0.0575,0.7914,-0.1011,3.6442,3.6442,3.6442
168.9111,-0.0575,0.7913,-0.1014,3.3615,3.3615,3.3615
168.9222,-0.0585,0.7913,-0.1045,3.7585,3.7585,3.7585
168.9333,-0.0595,0.7916,-0.1065,4.7082,4.7082,4.7082
168.9444,-0.0607,0.7916,-0.1085,4.8471,4.8471,4.8471
168.9556,-0.0622,0.7916,-0.1104,4.9913,4.9913,4.9913
168.9667,-0.0638,0.7915,-0.1128,4.668,4.668,4.668
168.9778,-0.0654,0.7915,-0.1151,4.6599,4.6599,4.6599
168.9889,-0.067,0.7915,-0.1173,4.7891,4.7891,4.7891
169.0,-0.0687,0.7915,-0.1196,4.7508,4.7508,4.7508
169.0111,-0.0705,0.7915,-0.1219,4.7794,4.7794,4.7794
169.0222,-0.0723,0.7914,-0.1244,4.7461,4.7461,4.7461
169.0333,-0.0743,0.7914,-0.1272,4.7862,4.7862,4.7862
169.0444,-0.0765,0.7914,-0.13,4.8707,4.8707,4.8707
169.0556,-0.0791,0.7915,-0.1331,4.9573,4.9573,4.9573
169.0667,-0.0819,0.7915,-0.1363,5.1399,5.1399,5.1399
169.0778,-0.0849,0.7917,-0.1394,5.4136,5.4136,5.4136
169.0889,-0.0879,0.7918,-0.1424,5.6373,5.6373,5.6373
169.1,-0.0908,0.7919,-0.1453,5.8197,5.8197,5.8197
169.1111,-0.0937,0.792,-0.1484,5.9567,5.9567,5.9567
169.1222,-0.0968,0.7921,-0.1515,6.0488,6.0488,6.0488
169.1333,-0.1,0.7922,-0.1546,6.2491,6.2491,6.2491
169.1445,-0.1034,0.7923,-0.1578,6.3875,6.3875,6.3875
169.1556,-0.107,0.7924,-0.161,6.5184,6.5184,6.5184
169.1667,-0.1107,0.7925,-0.16399999999999998,6.8117,6.8117,6.8117
169.1778,-0.1145,0.7926,-0.1669,6.8766,6.8766,6.8766
169.1889,-0.11800000000000001,0.7926,-0.1698,6.9584,6.9584,6.9584
169.2,-0.1214,0.7926,-0.1727,7.1093,7.1093,7.1093
169.2111,-0.1249,0.7927,-0.1755,7.3488,7.3488,7.3488
169.2222,-0.1284,0.7927,-0.1783,7.445,7.445,7.445
169.2333,-0.132,0.7928,-0.1809,7.553,7.553,7.553
169.2444,-0.1354,0.7927,-0.1835,7.5052,7.5052,7.5052
169.2556,-0.1386,0.7927,-0.1859,7.4173,7.4173,7.4173
169.2667,-0.1418,0.7927,-0.1881,7.372999999999999,7.372999999999999,7.372999999999999
169.2778,-0.1448,0.7926,-0.19,7.3554,7.3554,7.3554
169.2889,-0.1479,0.7927,-0.1918,7.5002,7.5002,7.5002
169.3,-0.1509,0.7927,-0.1934,7.6139,7.6139,7.6139
169.3111,-0.1539,0.7927,-0.1949,7.8397,7.8397,7.8397
169.3222,-0.1568,0.7928,-0.1963,8.0711,8.0711,8.0711
169.3333,-0.1596,0.7928,-0.1977,7.9576,7.9576,7.9576
169.3445,-0.1622,0.7927,-0.1991,7.9545,7.9545,7.9545
169.3556,-0.1646,0.7927,-0.2006,7.9291,7.9291,7.9291
169.3667,-0.16699999999999998,0.7927,-0.2021,8.0112,8.0112,8.0112
169.3778,-0.1695,0.7928,-0.2035,8.1715,8.1715,8.1715
169.3889,-0.172,0.7928,-0.2046,8.3699,8.3699,8.3699
169.4,-0.1741,0.7927,-0.2053,8.4991,8.4991,8.4991
169.4111,-0.1761,0.7927,-0.2059,8.4198,8.4198,8.4198
169.4222,-0.1778,0.7926,-0.2066,8.2321,8.2321,8.2321
169.4333,-0.1795,0.7926,-0.2071,8.1894,8.1894,8.1894
169.4444,-0.1812,0.7926,-0.2075,8.2774,8.2774,8.2774
169.4556,-0.1824,0.7928,-0.2069,8.703,8.703,8.703
169.4667,-0.1835,0.7927,-0.2068,8.3158,8.3158,8.3158
169.4778,-0.1845,0.7927,-0.2067,8.2164,8.2164,8.2164
169.4889,-0.1856,0.7927,-0.2065,8.4109,8.4109,8.4109
169.5,-0.1867,0.7928,-0.2061,8.6241,8.6241,8.6241
169.5111,-0.1879,0.7928,-0.2057,8.6346,8.6346,8.6346
169.5222,-0.1888,0.7927,-0.2052,8.4596,8.4596,8.4596
169.5333,-0.1897,0.7927,-0.2048,8.2808,8.2808,8.2808
169.5444,-0.1907,0.7926,-0.2047,8.0238,8.0238,8.0238
169.5556,-0.1918,0.7926,-0.205,7.852,7.852,7.852
169.5667,-0.1929,0.7926,-0.2053,7.808,7.808,7.808
169.5778,-0.19399999999999998,0.7925,-0.2057,7.7252,7.7252,7.7252
169.5889,-0.1951,0.7925,-0.2061,7.6018,7.6018,7.6018
