object,x,y,z,width,height,depth
Target,0.2225,0.7727079,0.175,0.04999959,0.08541586,0.04999948
FailOnTouchObstacleMed,0.0825,0.79,0.065,0.1,0.12,0.04999995
FailOnTouchObstacleLong,-0.2275,0.79,0.045,0.15,0.12,0.05000001
FailOnTouchObstacleShort,-0.1175,0.79,-0.075,0.04999995,0.12,0.04999995
FailOnTouchObstacleMed-1,0.2025,0.79,-0.165,0.1,0.12,0.04999995
FailOnTouchObstacleShort-1,-0.0175,0.79,0.155,0.04999995,0.12,0.04999995
FailOnTouchObstacleLong-1,0.2525,0.79,0.085,0.15,0.12,0.05000001
