start_time,end_time,dominant_object,non_dominant_object,interaction_type
1192.433,1193.248,Hand,FailOnTouchObstacleLong-1,PickedUp
1193.922,1195.711,Hand,FailOnTouchObstacleShort-1,RightGate
1194.145,1195.6889999999999,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1194.156,1195.678,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1194.399,1195.46,Hand,FailOnTouchObstacleShort-1,PickedUp
1195.245,1195.656,Hand,FailOnTouchObstacleLong-1,LeftGate
1195.433,1195.4669999999999,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1196.556,1196.767,Hand,FailOnTouchObstacleMed-1,LeftGate
1196.589,1196.9,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1196.667,1197.9669999999999,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1196.789,1197.1889999999999,Hand,FailOnTouchObstacleLong,LeftGate
1196.8110000000001,1197.289,Hand,FailOnTouchObstacleLong-1,LeftGate
1196.867,1197.422,HandToWrist,FailOnTouchObstacleLong,LeftGate
1196.889,1197.5,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1197.0,1197.822,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
1197.022,1197.8,WristToElbow,FailOnTouchObstacleLong,LeftGate
1197.145,1197.733,Hand,FailOnTouchObstacleShort,LeftGate
1197.256,1197.711,HandToWrist,FailOnTouchObstacleShort,LeftGate
1197.511,1197.878,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1197.5710000000001,,Hand,Target,PickedUp
1197.589,1197.889,HandToWrist,FailOnTouchObstacleLong,LeftGate
1197.656,1197.889,Hand,FailOnTouchObstacleLong-1,LeftGate
1197.722,1197.9,Hand,FailOnTouchObstacleLong,LeftGate
1197.878,1198.011,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1197.9,1198.022,Hand,FailOnTouchObstacleMed-1,LeftGate
