time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
277.8556,0.0425,0.79,-0.105,0.0,0.0,0.0
277.8667,0.0425,0.79,-0.105,0.0,0.0,0.0
277.8778,0.0425,0.79,-0.105,0.0,0.0,0.0
277.8889,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9111,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9222,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9333,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9445,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9556,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9667,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9778,0.0425,0.79,-0.105,0.0,0.0,0.0
277.9889,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0111,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0222,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0333,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0445,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0556,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0667,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0778,0.0425,0.79,-0.105,0.0,0.0,0.0
278.0889,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1111,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1222,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1333,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1444,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1555,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1667,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1778,0.0425,0.79,-0.105,0.0,0.0,0.0
278.1889,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2111,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2222,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2333,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2444,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2556,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2667,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2778,0.0425,0.79,-0.105,0.0,0.0,0.0
278.2889,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3111,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3222,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3333,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3445,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3556,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3667,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3778,0.0425,0.79,-0.105,0.0,0.0,0.0
278.3889,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4111,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4222,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4333,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4445,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4556,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4667,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4778,0.0425,0.79,-0.105,0.0,0.0,0.0
278.4889,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5111,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5222,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5333,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5445,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5556,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5667,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5778,0.0425,0.79,-0.105,0.0,0.0,0.0
278.5889,0.0425,0.79,-0.105,0.0,0.0,0.0
278.6,0.0425,0.79,-0.105,0.0,0.0,0.0
278.6111,0.0425,0.79,-0.105,0.0,0.0,0.0
278.6222,0.0425,0.79,-0.105,0.0,0.0,0.0
278.6333,0.0425,0.79,-0.105,0.0,0.0,0.0
278.6444,0.0426,0.79,-0.1053,0.2166,0.2166,0.2166
278.6555,0.0426,0.7903,-0.1048,0.9526,0.9526,0.9526
278.6667,0.0426,0.7904,-0.1041,1.3007,1.3007,1.3007
278.6778,0.0426,0.7905,-0.1031,1.4619,1.4619,1.4619
278.6889,0.0425,0.7907,-0.1015,1.8092,1.8092,1.8092
278.7,0.0426,0.7903,-0.1008,0.7294,0.7294,0.7294
278.7111,0.0427,0.7901,-0.1,0.6415,0.6415,0.6415
