start_time,end_time,dominant_object,non_dominant_object,interaction_type
1220.211,1220.3110000000001,Hand,FailOnTouchObstacleMed-1,RightGate
1220.222,1220.322,Hand,FailOnTouchObstacleMed,RightGate
1220.233,1220.322,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1220.256,1220.278,HandToWrist,FailOnTouchObstacleMed,RightGate
1220.289,1220.333,HandToWrist,FailOnTouchObstacleMed,RightGate
1220.3110000000001,1220.867,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1220.322,1221.6889999999999,WristToElbow,FailOnTouchObstacleMed,RightGate
1220.444,1220.578,Hand,FailOnTouchObstacleLong,RightGate
1220.4669999999999,1220.656,HandToWrist,FailOnTouchObstacleLong,RightGate
1220.522,1220.722,Hand,FailOnTouchObstacleLong-1,RightGate
1220.5439999999999,1221.444,WristToElbow,FailOnTouchObstacleLong,RightGate
1220.556,1221.433,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1220.656,1221.344,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1221.099,,Hand,Target,PickedUp
1221.178,1221.1889999999999,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1221.2,1221.7,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1221.278,1221.444,Hand,FailOnTouchObstacleLong-1,RightGate
1221.344,1221.511,HandToWrist,FailOnTouchObstacleLong,RightGate
1221.4,1221.522,Hand,FailOnTouchObstacleLong,RightGate
1221.622,1221.756,HandToWrist,FailOnTouchObstacleMed,RightGate
1221.633,1221.778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1221.656,1221.767,Hand,FailOnTouchObstacleMed,RightGate
1221.667,1221.778,Hand,FailOnTouchObstacleMed-1,RightGate
