time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
328.5334,0.0061,0.7859,-0.2529,313.6245,328.3504,346.4759
328.5445,0.0061,0.7854,-0.253,313.7239,328.4128,346.3766
328.5556,0.0062,0.7851,-0.2531,313.7877,328.4556,346.2032
328.5667,0.0062,0.7849,-0.2533,313.8395,328.46,346.0884
328.5778,0.0061,0.7846,-0.2533,313.8836,328.4348,346.08
328.5889,0.0061,0.7844,-0.2534,313.9086,328.4119,346.0742
328.6,0.0063,0.784,-0.2536,313.9058,328.3728,346.1099
328.6111,0.0064,0.784,-0.2536,313.9008,328.3449,346.1856
328.6222,0.0064,0.784,-0.2536,313.9016,328.306,346.2682
328.6333,0.0064,0.784,-0.2538,313.8979,328.2655,346.3226
328.6444,0.0065,0.7841,-0.2539,313.8827,328.2251,346.3524
328.6556,0.0065,0.7841,-0.254,313.8761,328.2222,346.31699999999995
328.6667,0.0065,0.7842,-0.2541,313.8667,328.25699999999995,346.2079
328.6778,0.0064,0.7843,-0.2541,313.8551,328.3043,346.1318
328.6889,0.0064,0.7844,-0.2542,313.8436,328.3798,346.0594
328.7,0.0065,0.7844,-0.2543,313.8343,328.4376,346.0114
328.7111,0.0065,0.7845,-0.2543,313.8232,328.4797,345.99800000000005
328.7222,0.0066,0.7845,-0.2544,313.8082,328.4937,346.0008
328.7333,0.0066,0.7846,-0.2541,313.8091,328.4807,346.037
328.7444,0.0066,0.7846,-0.254,313.7962,328.4615,346.0833
328.7556,0.0065,0.7847,-0.254,313.7958,328.4438,346.124
328.7667,0.0065,0.7847,-0.2538,313.8201,328.4503,346.1565
328.7778,0.0064,0.7847,-0.2537,313.8312,328.4404,346.2038
328.7889,0.0063,0.7847,-0.2538,313.8152,328.4741,346.1635
328.8,0.0063,0.7849,-0.2538,313.7902,328.5293,346.0744
328.8111,0.0065,0.7852,-0.2539,313.7554,328.5615,346.027
328.8222,0.0067,0.7852,-0.2538,313.7103,328.5766,345.9993
328.8333,0.0068,0.7852,-0.2539,313.6939,328.545,346.0292
328.8445,0.0068,0.7852,-0.2538,313.6969,328.5095,346.0618
328.8556,0.0069,0.7851,-0.2539,313.7054,328.4933,346.0865
328.8667,0.0069,0.7851,-0.2539,313.705,328.4921,346.0883
328.8778,0.0069,0.7849,-0.254,313.7291,328.4098,346.2278
328.8889,0.006999999999999999,0.7848,-0.2539,313.7435,328.4093,346.2284
328.9,0.0071,0.7848,-0.2536,313.754,328.4478,346.1983
328.9111,0.0071,0.7847,-0.2535,313.7912,328.4884,346.1825
328.9222,0.0072,0.7846,-0.2534,313.7983,328.5257,346.1882
328.9333,0.0073,0.7846,-0.2532,313.8293,328.6016,346.1331
328.9445,0.0075,0.7848,-0.2532,313.8483,328.707,346.0365
328.9556,0.0074,0.7848,-0.2532,313.8626,328.7707,345.9639
328.9667,0.0075,0.7849,-0.2533,313.8617,328.7853,345.9147
328.9778,0.0077,0.7849,-0.2534,313.8658,328.7171,345.9558
328.9889,0.0078,0.7849,-0.2534,313.8682,328.6512,346.0167
329.0,0.008,0.7847,-0.2533,313.8627,328.5183,346.1602
329.0111,0.0083,0.7847,-0.2532,313.8491,328.3895,346.3205
329.0222,0.0085,0.7846,-0.2532,313.8406,328.3098,346.4345
