time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
558.5667,0.0347,0.7883,-0.297,336.4134,348.5,352.707
558.5778,0.0346,0.7883,-0.297,336.4632,348.4927,352.5987
558.5889,0.0343,0.7881,-0.297,336.5371,348.4858,352.506
558.6,0.0342,0.7881,-0.2971,336.5691,348.4731,352.4442
558.6111,0.0341,0.7881,-0.297,336.5933,348.464,352.4684
558.6223,0.0341,0.7881,-0.2971,336.5927,348.4518,352.5463
558.6334,0.0342,0.7879,-0.2972,336.5569,348.4335,352.666
558.6445,0.0342,0.7878,-0.2973,336.5224,348.4318,352.7222
558.6556,0.0344,0.7878,-0.2974,336.5018,348.3952,352.6617
558.6667,0.0346,0.7877,-0.2974,336.495,348.3087,352.5884
558.6778,0.0347,0.7877,-0.2974,336.50199999999995,348.2333,352.5568
558.6889,0.0348,0.7876,-0.2974,336.5235,348.1745,352.5569
558.7,0.0348,0.7879,-0.2972,336.5541,348.1475,352.5418
558.7111,0.0349,0.7879,-0.2974,336.57300000000004,348.1512,352.5144
558.7222,0.0348,0.7877,-0.2974,336.6061,348.2464,352.5203
558.7333,0.0347,0.7877,-0.2976,336.6103,348.2868,352.5422
558.7444,0.0348,0.7877,-0.2975,336.6305,348.3292,352.5283
558.7556,0.0347,0.7876,-0.2975,336.6345,348.3468,352.5099
558.7667,0.0346,0.7877,-0.2975,336.6198,348.3354,352.4651
558.7778,0.0347,0.7877,-0.2973,336.6114,348.2982,352.4589
558.7889,0.0348,0.7878,-0.2973,336.5707,348.256,352.4696
558.8,0.0349,0.7878,-0.2972,336.5285,348.2547,352.4333
558.8111,0.035,0.7879,-0.2971,336.4957,348.2811,352.3612
558.8223,0.0351,0.7881,-0.2971,336.4669,348.3216,352.3164
558.8334,0.0351,0.7886,-0.2969,336.4472,348.3737,352.3063
558.8445,0.0352,0.789,-0.2968,336.4333,348.4171,352.2616
558.8556,0.0354,0.7896,-0.2965,336.3781,348.4331,352.1723
558.8667,0.0359,0.7901,-0.29600000000000004,336.3002,348.4272,352.0994
558.8778,0.0364,0.7909999999999999,-0.2953,336.1438,348.4106,352.0376
558.8889,0.0368,0.7919,-0.2946,335.8877,348.4205,352.0298
558.9,0.0371,0.7933,-0.2937,335.5715,348.43699999999995,352.0907
558.9111,0.0377,0.7947,-0.2927,335.1865,348.5018,352.1934
558.9222,0.0384,0.7962,-0.2916,334.7177,348.6115,352.4056
