start_time,end_time,dominant_object,non_dominant_object,interaction_type
164.6667,164.7889,Hand,FailOnTouchObstacleShort,LeftGate
164.6667,164.7889,Hand,FailOnTouchObstacleLong,LeftGate
164.6667,164.7889,Hand,FailOnTouchObstacleMed,RightGate
164.7,164.8889,HandToWrist,FailOnTouchObstacleShort,LeftGate
164.7,164.8889,HandToWrist,FailOnTouchObstacleLong,LeftGate
164.7,164.8889,HandToWrist,FailOnTouchObstacleMed,RightGate
164.7778,166.8556,WristToElbow,FailOnTouchObstacleShort,LeftGate
164.7778,166.8556,WristToElbow,FailOnTouchObstacleLong,LeftGate
164.7778,166.8556,WristToElbow,FailOnTouchObstacleMed,RightGate
164.9736,165.5446,Hand,FailOnTouchObstacleLong-1,PickedUp
165.8333,166.0444,Hand,FailOnTouchObstacleShort-1,LeftGate
165.8333,166.0444,Hand,FailOnTouchObstacleMed-1,LeftGate
165.8889,166.2222,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
165.8889,166.2222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
166.0333,166.6445,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
166.0333,166.6445,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
166.0444,166.6111,Hand,FailOnTouchObstacleLong-1,RightGate
166.1222,166.5778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
166.2778,166.4889,Hand,Target,Pushed
166.3488,,Hand,Target,PickedUp
166.5111,166.7222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
166.5111,166.7222,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
166.6111,166.7333,Hand,FailOnTouchObstacleMed-1,LeftGate
166.6111,166.7333,Hand,FailOnTouchObstacleShort-1,LeftGate
166.8,166.9222,HandToWrist,FailOnTouchObstacleLong,LeftGate
166.8,166.9222,HandToWrist,FailOnTouchObstacleMed,RightGate
166.8,166.9222,HandToWrist,FailOnTouchObstacleShort,LeftGate
166.8333,166.9222,Hand,FailOnTouchObstacleLong,LeftGate
166.8333,166.9222,Hand,FailOnTouchObstacleMed,RightGate
166.8333,166.9222,Hand,FailOnTouchObstacleShort,LeftGate
