time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
47.38889,0.2625,0.79,0.055,0.0,0.0,0.0
47.4,0.2625,0.79,0.055,-0.001,-0.001,-0.001
47.41111,0.2625,0.79,0.055,-0.002,-0.002,-0.002
47.42222,0.2625,0.79,0.055,-0.0024,-0.0024,-0.0024
47.43333,0.2625,0.79,0.055,-0.0025,-0.0025,-0.0025
47.44445,0.2625,0.79,0.055,-0.0023,-0.0023,-0.0023
47.45555,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.46667,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.477779999999996,0.2625,0.79,0.055,-0.0021,-0.0021,-0.0021
47.488890000000005,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.5,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.511109999999995,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.522220000000004,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.53333,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.54445,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.55556,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.56667,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.57778,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.58889,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.6,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.61111,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.62222,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.633340000000004,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.64445,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.655559999999994,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.66667,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.67778,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.68889,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.7,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
47.71111,0.2625,0.79,0.055,-0.0022,-0.0022,-0.0022
