time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
659.1556,0.1725,0.79,0.055,0.0,0.0,0.0
659.1667,0.1725,0.79,0.055,-0.001,-0.001,-0.001
659.1778,0.1725,0.79,0.055,-0.002,-0.002,-0.002
659.1889,0.1725,0.79,0.055,-0.0024,-0.0024,-0.0024
659.2,0.1725,0.79,0.055,-0.0025,-0.0025,-0.0025
659.2111,0.1725,0.79,0.055,-0.0023,-0.0023,-0.0023
659.2222,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.2333,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.2444,0.1725,0.79,0.055,-0.0021,-0.0021,-0.0021
659.2556,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.2667,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.2778,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.2889,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3112,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3223,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3334,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3445,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3556,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3667,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3778,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.3889,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.4,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.4111,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.4222,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.4333,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.4445,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
659.4556,0.1725,0.79,0.055,-0.0022,-0.0022,-0.0022
