time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
1224.233,0.0825,0.79,0.035,0.0,0.0,0.0
1224.245,0.0825,0.79,0.035,0.0,0.0,0.0
1224.256,0.0825,0.79,0.035,0.0,0.0,0.0
1224.267,0.0825,0.79,0.035,0.0,0.0,0.0
1224.278,0.0825,0.79,0.035,0.0,0.0,0.0
1224.289,0.0825,0.79,0.035,0.0,0.0,0.0
1224.3,0.0825,0.79,0.035,0.0,0.0,0.0
1224.3110000000001,0.0825,0.79,0.035,0.0,0.0,0.0
1224.322,0.0825,0.79,0.035,0.0,0.0,0.0
1224.333,0.0825,0.79,0.035,0.0,0.0,0.0
1224.344,0.0825,0.79,0.035,0.0,0.0,0.0
1224.356,0.0825,0.79,0.035,0.0,0.0,0.0
1224.367,0.0825,0.79,0.035,0.0,0.0,0.0
1224.378,0.0825,0.79,0.035,0.0,0.0,0.0
1224.389,0.0825,0.79,0.035,0.0,0.0,0.0
1224.4,0.0825,0.79,0.035,0.0,0.0,0.0
1224.411,0.0825,0.79,0.035,0.0,0.0,0.0
1224.422,0.0825,0.79,0.035,0.0,0.0,0.0
1224.433,0.0825,0.79,0.035,0.0,0.0,0.0
1224.444,0.0825,0.79,0.035,0.0,0.0,0.0
1224.4560000000001,0.0825,0.79,0.035,0.0,0.0,0.0
1224.4669999999999,0.0825,0.79,0.035,0.0,0.0,0.0
1224.478,0.0825,0.79,0.035,0.0,0.0,0.0
1224.489,0.0825,0.79,0.035,0.0,0.0,0.0
1224.5,0.0825,0.79,0.035,0.0,0.0,0.0
1224.511,0.0825,0.79,0.035,0.0,0.0,0.0
1224.522,0.0825,0.79,0.035,0.0,0.0,0.0
1224.5330000000001,0.0825,0.79,0.035,0.0,0.0,0.0
1224.5439999999999,0.0825,0.79,0.035,0.0,0.0,0.0
1224.556,0.0825,0.79,0.035,0.0,0.0,0.0
1224.567,0.0825,0.79,0.035,0.0,0.0,0.0
1224.578,0.0825,0.79,0.035,0.0,0.0,0.0
1224.589,0.0825,0.79,0.035,0.0,0.0,0.0
1224.6,0.0825,0.79,0.035,0.0,0.0,0.0
1224.611,0.0825,0.79,0.035,0.0,0.0,0.0
1224.622,0.0825,0.79,0.035,0.0,0.0,0.0
1224.633,0.0825,0.79,0.035,0.0,0.0,0.0
