directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA12/S001,basic,ICRA12,1,1,1,1,22.961170000000003,31.377779999999998,practice,False,5,System.Single[],,,0.0,24.22222,,HitBoundary,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA12/S001,basic,ICRA12,1,2,1,2,34.645590000000006,37.95555,practice,False,5,System.Single[],,,0.0,35.36667,36.74445,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA12/S001,basic,ICRA12,1,3,1,3,41.40364,45.722229999999996,practice,False,5,System.Single[],,,0.0,42.9,44.88882,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA12/S001,basic,ICRA12,1,4,1,4,48.96595,50.988890000000005,practice,False,5,System.Single[],,,0.0,48.988890000000005,,KnockedOverObstacle,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA12/S001,basic,ICRA12,1,5,1,5,54.26101,57.844440000000006,practice,False,5,System.Single[],,,0.0,55.155559999999994,56.55132,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA12/S001,basic,ICRA12,1,6,1,6,61.108380000000004,65.05556,practice,False,5,System.Single[],,,0.0,61.94445,,ArmInteraction,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA12/S001,basic,ICRA12,1,7,1,7,68.35793000000001,72.47778000000001,practice,False,5,System.Single[],,,0.0,68.44444,71.34444,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA12/S001,basic,ICRA12,1,8,1,8,77.31662,84.53333,practice,False,5,System.Single[],,,0.0,78.32223,83.42223,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA12/S001,basic,ICRA12,1,9,1,9,87.76159,96.45555999999999,practice,False,5,System.Single[],,,0.0,88.71110999999999,95.4129,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA12/S001,basic,ICRA12,1,10,2,1,109.5772,117.4667,main,False,5,System.Single[],True,centre_free_second_row_1,0.0,109.7,116.3333,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA12/S001,basic,ICRA12,1,11,2,2,120.4014,131.5222,main,False,5,System.Single[],False,,0.0,121.8111,130.4436,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA12/S001,basic,ICRA12,1,12,2,3,134.0293,142.7444,main,False,5,System.Single[],False,,0.0,135.4222,141.9043,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/ICRA12/S001,basic,ICRA12,1,13,2,4,144.8199,152.5222,main,False,5,System.Single[],True,right_free_5,0.0,146.0889,151.7222,Success,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/ICRA12/S001,basic,ICRA12,1,14,2,5,154.6949,165.4667,main,False,5,System.Single[],True,right_free_first_row_2,0.0,155.9,164.6556,Success,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
basic/ICRA12/S001,basic,ICRA12,1,15,2,6,167.7423,173.7222,main,False,5,System.Single[],False,,0.0,168.4333,,HitBoundary,interaction_log_T015.csv,HandTracker_movement_T015.csv,WristTracker_movement_T015.csv,ElbowTracker_movement_T015.csv,ShoulderTracker_movement_T015.csv,grid_objects_movement_T015.csv
basic/ICRA12/S001,basic,ICRA12,1,16,2,7,175.7399,179.1778,main,False,5,System.Single[],False,,0.0,176.4,,ArmInteraction,interaction_log_T016.csv,HandTracker_movement_T016.csv,WristTracker_movement_T016.csv,ElbowTracker_movement_T016.csv,ShoulderTracker_movement_T016.csv,grid_objects_movement_T016.csv
basic/ICRA12/S001,basic,ICRA12,1,17,2,8,181.7273,194.1111,main,False,5,System.Single[],False,,0.0,182.2556,193.1667,Success,interaction_log_T017.csv,HandTracker_movement_T017.csv,WristTracker_movement_T017.csv,ElbowTracker_movement_T017.csv,ShoulderTracker_movement_T017.csv,grid_objects_movement_T017.csv
basic/ICRA12/S001,basic,ICRA12,1,18,2,9,196.3384,211.2222,main,False,5,System.Single[],False,,0.0,197.2444,210.3778,Success,interaction_log_T018.csv,HandTracker_movement_T018.csv,WristTracker_movement_T018.csv,ElbowTracker_movement_T018.csv,ShoulderTracker_movement_T018.csv,grid_objects_movement_T018.csv
basic/ICRA12/S001,basic,ICRA12,1,19,2,10,213.3957,222.9778,main,False,5,System.Single[],False,,0.0,214.1445,222.1889,Success,interaction_log_T019.csv,HandTracker_movement_T019.csv,WristTracker_movement_T019.csv,ElbowTracker_movement_T019.csv,ShoulderTracker_movement_T019.csv,grid_objects_movement_T019.csv
