start_time,end_time,dominant_object,non_dominant_object,interaction_type
520.2333,520.3889,Hand,FailOnTouchObstacleShort,RightGate
520.2333,520.3889,Hand,FailOnTouchObstacleLong,LeftGate
520.2333,520.3889,Hand,FailOnTouchObstacleMed,RightGate
520.2667,520.5,HandToWrist,FailOnTouchObstacleShort,RightGate
520.2667,520.5,HandToWrist,FailOnTouchObstacleLong,LeftGate
520.2667,520.5,HandToWrist,FailOnTouchObstacleMed,RightGate
520.3556,520.9333,WristToElbow,FailOnTouchObstacleShort,RightGate
520.3556,527.1778,WristToElbow,FailOnTouchObstacleLong,LeftGate
520.3556,527.1778,WristToElbow,FailOnTouchObstacleMed,RightGate
520.9445,521.0111,WristToElbow,FailOnTouchObstacleShort,RightGate
521.0667,521.1445,WristToElbow,FailOnTouchObstacleShort,RightGate
521.6334,522.4445,Hand,FailOnTouchObstacleMed-1,Pushed
521.7111,522.3111,Hand,FailOnTouchObstacleShort-1,LeftGate
521.7111,522.3111,Hand,FailOnTouchObstacleLong-1,RightGate
521.7222,522.0889,Hand,FailOnTouchObstacleMed-1,RightGate
521.7889,522.0889,Hand,FailOnTouchObstacleMed-1,LeftGate
522.1445,522.3334,Hand,FailOnTouchObstacleMed-1,LeftGate
522.1445,522.3111,Hand,FailOnTouchObstacleMed-1,RightGate
522.2965,523.6483,Hand,FailOnTouchObstacleMed-1,PickedUp
522.3111,524.5444,WristToElbow,FailOnTouchObstacleShort,RightGate
523.4889,523.7444,HandToWrist,FailOnTouchObstacleLong,LeftGate
523.4889,523.7444,HandToWrist,FailOnTouchObstacleMed,RightGate
523.4889,523.7444,HandToWrist,FailOnTouchObstacleShort,RightGate
523.6667,523.6889,Hand,FailOnTouchObstacleMed-1,LeftGate
524.0111,524.4667,HandToWrist,FailOnTouchObstacleLong,LeftGate
524.0111,524.4667,HandToWrist,FailOnTouchObstacleMed,RightGate
524.0111,524.4667,HandToWrist,FailOnTouchObstacleShort,RightGate
524.6778,525.1667,Hand,FailOnTouchObstacleShort-1,LeftGate
524.6778,525.1667,Hand,FailOnTouchObstacleLong-1,RightGate
524.7444,525.8556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
524.7444,525.8556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
524.8334,526.5778,Hand,FailOnTouchObstacleMed-1,RightGate
525.0111,526.4889,HandToWrist,FailOnTouchObstacleMed-1,RightGate
525.0778,526.4333,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
525.0778,526.4333,WristToElbow,FailOnTouchObstacleLong-1,RightGate
525.4556,526.2667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
525.9889,526.7111,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
525.9889,526.7111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
525.9946,,Hand,Target,PickedUp
526.3889,526.7556,Hand,FailOnTouchObstacleLong-1,RightGate
526.3889,526.7556,Hand,FailOnTouchObstacleShort-1,LeftGate
526.9556,527.3222,HandToWrist,FailOnTouchObstacleMed,RightGate
526.9556,527.3222,HandToWrist,FailOnTouchObstacleLong,LeftGate
527.1334,527.3334,Hand,FailOnTouchObstacleLong,LeftGate
527.1334,527.3334,Hand,FailOnTouchObstacleMed,RightGate
527.2111,527.3334,Hand,FailOnTouchObstacleShort,RightGate
