time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
591.9778,0.1825,0.79,0.055,0.0,0.0,0.0
591.9889,0.1825,0.79,0.055,-0.001,-0.001,-0.001
592.0,0.1825,0.79,0.055,-0.002,-0.002,-0.002
592.0111,0.1825,0.79,0.055,-0.0024,-0.0024,-0.0024
592.0222,0.1825,0.79,0.055,-0.0025,-0.0025,-0.0025
592.0333,0.1825,0.79,0.055,-0.0023,-0.0023,-0.0023
592.0444,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.0555,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.0667,0.1825,0.79,0.055,-0.0021,-0.0021,-0.0021
592.0778,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.0889,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1111,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1223,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1334,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1445,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1556,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1667,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1778,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.1889,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.2,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.2111,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.2222,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.2333,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
592.2444,0.1825,0.79,0.055,-0.0022,-0.0022,-0.0022
