start_time,end_time,dominant_object,non_dominant_object,interaction_type
1115.014,1115.84,Hand,FailOnTouchObstacleShort,PickedUp
1116.256,1116.4,Hand,FailOnTouchObstacleMed-1,RightGate
1116.289,1116.5,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1116.3,1116.478,Hand,FailOnTouchObstacleShort,RightGate
1116.344,1116.6,HandToWrist,FailOnTouchObstacleShort,RightGate
1116.4,1117.4,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1116.411,1116.578,Hand,FailOnTouchObstacleMed,RightGate
1116.444,1116.767,HandToWrist,FailOnTouchObstacleMed,RightGate
1116.4669999999999,1117.344,WristToElbow,FailOnTouchObstacleShort,RightGate
1116.567,1117.256,Hand,FailOnTouchObstacleLong,RightGate
1116.567,1117.267,WristToElbow,FailOnTouchObstacleMed,RightGate
1116.611,1117.233,HandToWrist,FailOnTouchObstacleLong,RightGate
1116.678,1117.178,Hand,FailOnTouchObstacleLong-1,RightGate
1116.745,1117.145,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1116.902,,Hand,Target,PickedUp
1117.122,1117.367,HandToWrist,FailOnTouchObstacleMed,RightGate
1117.245,1117.433,HandToWrist,FailOnTouchObstacleShort,RightGate
1117.245,1117.367,Hand,FailOnTouchObstacleMed,RightGate
1117.322,1117.444,Hand,FailOnTouchObstacleShort,RightGate
1117.322,1117.478,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1117.378,1117.478,Hand,FailOnTouchObstacleMed-1,RightGate
