time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
783.7778,0.0825,0.79,0.055,0.0,0.0,0.0
783.7889,0.0825,0.79,0.055,0.0002,0.0002,0.0002
783.8,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.8112,0.0825,0.79,0.055,0.0005,0.0005,0.0005
783.8223,0.0825,0.79,0.055,0.0005,0.0005,0.0005
783.8334,0.0825,0.79,0.055,0.0005,0.0005,0.0005
783.8445,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.8556,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.8667,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.8778,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.8889,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9111,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9222,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9333,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9445,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9556,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9667,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9778,0.0825,0.79,0.055,0.0004,0.0004,0.0004
783.9889,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0111,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0222,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0333,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0444,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0556,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0667,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0778,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.0889,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.1,0.0825,0.79,0.055,0.0004,0.0004,0.0004
784.1111,0.0825,0.79,0.055,0.0004,0.0004,0.0004
