time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
1028.622,-0.1575,0.79,0.055,0.0,0.0,0.0
1028.633,-0.1575,0.79,0.055,0.0002,0.0002,0.0002
1028.644,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.656,-0.1575,0.79,0.055,0.0005,0.0005,0.0005
1028.667,-0.1575,0.79,0.055,0.0005,0.0005,0.0005
1028.678,-0.1575,0.79,0.055,0.0005,0.0005,0.0005
1028.6889999999999,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.7,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.711,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.722,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.733,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.745,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.756,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.767,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.778,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.789,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.8,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.8110000000001,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.822,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.833,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.844,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.856,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.867,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.878,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.889,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.9,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.911,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.922,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.933,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.944,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.9560000000001,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.9669999999999,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.978,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1028.989,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.0,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.011,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.022,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.0330000000001,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.0439999999999,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.056,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.067,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.078,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.089,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.1,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.111,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.122,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.133,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.144,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.156,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.167,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.178,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.1889999999999,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.2,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.211,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.222,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.233,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.245,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.256,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.267,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.278,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.289,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.3,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.3110000000001,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.322,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.333,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.344,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.356,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.367,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.378,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.389,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.4,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.411,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.422,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.433,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.444,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.4560000000001,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.4669999999999,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.478,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.489,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.5,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.511,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.522,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.5330000000001,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.5439999999999,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.556,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.567,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.578,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.589,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.6,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.611,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.622,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.633,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.644,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.656,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.667,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.678,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.6889999999999,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.7,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.711,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.722,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.733,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.745,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.756,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.767,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.778,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.789,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.8,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.8110000000001,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.822,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.833,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.844,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.856,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.867,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.878,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.889,-0.1575,0.79,0.055,0.0004,0.0004,0.0004
1029.9,-0.1571,0.7926,0.0552,359.6404,359.6404,359.6404
1029.911,-0.1565,0.7929999999999999,0.0554,359.7736,359.7736,359.7736
1029.922,-0.1563,0.7932,0.0555,0.0349,0.0349,0.0349
1029.933,-0.1558,0.7932,0.0555,0.0079,0.0079,0.0079
1029.944,-0.1555,0.7933,0.0556,0.0394,0.0394,0.0394
1029.9560000000001,-0.1557,0.7933,0.0556,0.0177,0.0177,0.0177
1029.9669999999999,-0.1558,0.7933,0.055,359.5479,359.5479,359.5479
1029.978,-0.156,0.7934,0.0545,359.418,359.418,359.418
1029.989,-0.1562,0.7934,0.0537,359.2478,359.2478,359.2478
1030.0,-0.1561,0.7934,0.0529,359.0028,359.0028,359.0028
1030.011,-0.1555,0.7934,0.0514,358.3967,358.3967,358.3967
1030.022,-0.1547,0.7933,0.05,358.4026,358.4026,358.4026
1030.0330000000001,-0.1538,0.7932,0.0486,358.4021,358.4021,358.4021
1030.0439999999999,-0.1528,0.7931,0.0472,358.3243,358.3243,358.3243
1030.056,-0.1516,0.7931,0.0458,358.1714,358.1714,358.1714
1030.067,-0.1505,0.7931,0.044000000000000004,357.8025,357.8025,357.8025
1030.078,-0.1494,0.7932,0.042,357.5823,357.5823,357.5823
1030.089,-0.1484,0.7933,0.0401,357.5563,357.5563,357.5563
1030.1,-0.1474,0.7935,0.0382,357.5512,357.5512,357.5512
1030.111,-0.1464,0.7937,0.0362,357.5507,357.5507,357.5507
1030.122,-0.1453,0.7936,0.0341,357.5352,357.5352,357.5352
1030.133,-0.1442,0.7934,0.0319,357.5849,357.5849,357.5849
1030.144,-0.1428,0.7929999999999999,0.0297,357.5322,357.5322,357.5322
1030.156,-0.1412,0.7922,0.0273,357.5345,357.5345,357.5345
1030.167,-0.1395,0.7915,0.0249,357.3426,357.3426,357.3426
1030.178,-0.1377,0.7913,0.0224,357.2046,357.2046,357.2046
1030.1889999999999,-0.136,0.7912,0.0199,357.2981,357.2981,357.2981
1030.2,-0.1344,0.7912,0.0173,357.3425,357.3425,357.3425
1030.211,-0.133,0.7912,0.0149,357.4562,357.4562,357.4562
1030.222,-0.132,0.7914,0.0127,357.74300000000005,357.74300000000005,357.74300000000005
1030.233,-0.1313,0.7914,0.0104,357.7009,357.7009,357.7009
1030.245,-0.1308,0.7912,0.008,357.587,357.587,357.587
1030.256,-0.1305,0.7911,0.0054,357.5764,357.5764,357.5764
1030.267,-0.1303,0.7909999999999999,0.0028,357.599,357.599,357.599
1030.278,-0.1302,0.7909999999999999,0.0001,357.5107,357.5107,357.5107
1030.289,-0.1301,0.7911,-0.0026,357.356,357.356,357.356
1030.3,-0.1301,0.7911,-0.0052,357.3846,357.3846,357.3846
1030.3110000000001,-0.1301,0.7908,-0.0078,357.6149,357.6149,357.6149
1030.322,-0.1299,0.7906,-0.0102,357.9063,357.9063,357.9063
1030.333,-0.1297,0.7904,-0.0124,358.0806,358.0806,358.0806
1030.344,-0.1296,0.7902,-0.0143,358.2817,358.2817,358.2817
1030.356,-0.1295,0.79,-0.016,358.385,358.385,358.385
1030.367,-0.1294,0.79,-0.0176,358.3426,358.3426,358.3426
1030.378,-0.1296,0.7901,-0.0189,358.5769,358.5769,358.5769
1030.389,-0.1302,0.7901,-0.0205,358.6112,358.6112,358.6112
1030.4,-0.1307,0.7902,-0.0216,358.9017,358.9017,358.9017
1030.411,-0.131,0.7905,-0.0224,359.0688,359.0688,359.0688
1030.422,-0.1321,0.7909,-0.0232,357.7816,357.7816,357.7816
1030.433,-0.1333,0.7909,-0.0241,357.9333,357.9333,357.9333
1030.444,-0.1343,0.7909,-0.0242,359.3186,359.3186,359.3186
1030.4560000000001,-0.1354,0.7912,-0.0241,359.7668,359.7668,359.7668
1030.4669999999999,-0.1366,0.7915,-0.0239,359.9249,359.9249,359.9249
1030.478,-0.1378,0.7916,-0.0235,0.6767,0.6767,0.6767
1030.489,-0.1391,0.7916,-0.0232,0.7247,0.7247,0.7247
1030.5,-0.14,0.7916,-0.0228,0.9346,0.9346,0.9346
1030.511,-0.1408,0.7916,-0.0225,1.122,1.122,1.122
1030.522,-0.1415,0.7917,-0.022000000000000002,1.4169,1.4169,1.4169
1030.5330000000001,-0.1422,0.7917,-0.0216,1.584,1.584,1.584
1030.5439999999999,-0.1426,0.7918,-0.0211,1.7355,1.7355,1.7355
1030.556,-0.1431,0.7917,-0.0207,1.7669,1.7669,1.7669
1030.567,-0.1434,0.7916,-0.0203,1.7388,1.7388,1.7388
1030.578,-0.1437,0.7916,-0.0201,1.6795,1.6795,1.6795
1030.589,-0.1438,0.7916,-0.0199,1.6126,1.6126,1.6126
1030.6,-0.14400000000000002,0.7915,-0.0198,1.6587,1.6587,1.6587
1030.611,-0.1443,0.7915,-0.0198,1.6887,1.6887,1.6887
1030.622,-0.1445,0.7914,-0.0199,1.6849,1.6849,1.6849
1030.633,-0.1446,0.7914,-0.02,1.7042,1.7042,1.7042
1030.644,-0.1446,0.7914,-0.0201,1.5831,1.5831,1.5831
1030.656,-0.1444,0.7914,-0.0203,1.6149,1.6149,1.6149
1030.667,-0.1442,0.7914,-0.0205,1.6768,1.6768,1.6768
1030.678,-0.14400000000000002,0.7914,-0.0205,1.7799,1.7799,1.7799
1030.6889999999999,-0.1439,0.7914,-0.0207,1.7893,1.7893,1.7893
1030.7,-0.1437,0.7914,-0.0208,1.8179,1.8179,1.8179
1030.711,-0.1436,0.7915,-0.0207,1.9292,1.9292,1.9292
1030.722,-0.1435,0.7915,-0.0207,1.8929,1.8929,1.8929
1030.733,-0.1434,0.7914,-0.0207,1.845,1.845,1.845
1030.745,-0.1432,0.7914,-0.0206,1.87,1.87,1.87
1030.756,-0.1431,0.7914,-0.0204,1.8779,1.8779,1.8779
1030.767,-0.14300000000000002,0.7914,-0.0203,1.8364,1.8364,1.8364
1030.778,-0.14300000000000002,0.7915,-0.02,2.0089,2.0089,2.0089
1030.789,-0.1429,0.7915,-0.0196,2.1111,2.1111,2.1111
1030.8,-0.14300000000000002,0.7916,-0.0192,2.234,2.234,2.234
1030.8110000000001,-0.1431,0.7916,-0.0186,2.3248,2.3248,2.3248
1030.822,-0.1434,0.7917,-0.018000000000000002,2.2804,2.2804,2.2804
1030.833,-0.1438,0.7917,-0.0174,2.3156,2.3156,2.3156
1030.844,-0.1442,0.7917,-0.0166,2.37,2.37,2.37
1030.856,-0.1447,0.7917,-0.0158,2.3848,2.3848,2.3848
1030.867,-0.1452,0.7917,-0.015,2.4054,2.4054,2.4054
1030.878,-0.1458,0.7917,-0.0143,2.4117,2.4117,2.4117
1030.889,-0.1465,0.7916,-0.0135,2.2787,2.2787,2.2787
1030.9,-0.1473,0.7916,-0.0127,2.1034,2.1034,2.1034
1030.911,-0.1482,0.7915,-0.012,1.9984,1.9984,1.9984
1030.922,-0.1491,0.7914,-0.0112,1.8869,1.8869,1.8869
1030.933,-0.15,0.7913,-0.0105,1.8096,1.8096,1.8096
1030.944,-0.1509,0.7913,-0.0099,1.6891,1.6891,1.6891
1030.9560000000001,-0.1517,0.7916,-0.0094,1.6503,1.6503,1.6503
1030.9669999999999,-0.1524,0.7918,-0.0089,1.7868,1.7868,1.7868
1030.978,-0.1532,0.792,-0.0085,1.7498,1.7498,1.7498
1030.989,-0.154,0.792,-0.0081,1.8002,1.8002,1.8002
1031.0,-0.1548,0.792,-0.0077,1.9056,1.9056,1.9056
1031.011,-0.1555,0.7919,-0.0073,1.8508,1.8508,1.8508
1031.022,-0.1563,0.7917,-0.0071,1.7498,1.7498,1.7498
1031.0330000000001,-0.157,0.7915,-0.0069,1.6961,1.6961,1.6961
1031.0439999999999,-0.1577,0.7914,-0.0067,1.7254,1.7254,1.7254
1031.056,-0.1583,0.7913,-0.0066,1.6602,1.6602,1.6602
1031.067,-0.1589,0.7913,-0.0064,1.6528,1.6528,1.6528
1031.078,-0.1593,0.7912,-0.0064,1.5059,1.5059,1.5059
1031.089,-0.1598,0.7912,-0.0064,1.4331,1.4331,1.4331
1031.1,-0.1603,0.7912,-0.0067,1.3158,1.3158,1.3158
1031.111,-0.1608,0.7912,-0.006999999999999999,1.2415,1.2415,1.2415
1031.122,-0.1613,0.7912,-0.0074,1.2106,1.2106,1.2106
1031.133,-0.1615,0.7912,-0.0078,1.3415,1.3415,1.3415
1031.144,-0.1617,0.7909999999999999,-0.0089,0.7478,0.7478,0.7478
1031.156,-0.162,0.7909999999999999,-0.0099,0.8667,0.8667,0.8667
1031.167,-0.162,0.7912,-0.0105,1.4587,1.4587,1.4587
1031.178,-0.1623,0.7911,-0.0114,1.2476,1.2476,1.2476
1031.1889999999999,-0.1627,0.7911,-0.0123,1.2094,1.2094,1.2094
1031.2,-0.163,0.7911,-0.0134,1.0815,1.0815,1.0815
1031.211,-0.1633,0.7909999999999999,-0.0145,0.9743,0.9743,0.9743
1031.222,-0.1635,0.7909999999999999,-0.0156,1.0013,1.0013,1.0013
1031.233,-0.1638,0.7909999999999999,-0.0169,1.0052,1.0052,1.0052
1031.245,-0.1641,0.7909999999999999,-0.018000000000000002,1.1661,1.1661,1.1661
1031.256,-0.1644,0.7911,-0.0191,1.2102,1.2102,1.2102
1031.267,-0.1648,0.7911,-0.0202,1.2796,1.2796,1.2796
1031.278,-0.1655,0.7911,-0.0211,1.4303,1.4303,1.4303
1031.289,-0.1663,0.7912,-0.0219,1.4397,1.4397,1.4397
1031.3,-0.1673,0.7912,-0.0228,1.3222,1.3222,1.3222
1031.3110000000001,-0.1683,0.7911,-0.0236,1.3092,1.3092,1.3092
1031.322,-0.1692,0.7912,-0.0244,1.4087,1.4087,1.4087
1031.333,-0.17,0.7912,-0.025,1.6406,1.6406,1.6406
1031.344,-0.1708,0.7913,-0.0254,1.8359,1.8359,1.8359
1031.356,-0.1715,0.7913,-0.0259,1.8739,1.8739,1.8739
1031.367,-0.1722,0.7913,-0.0263,2.0052,2.0052,2.0052
1031.378,-0.1729,0.7914,-0.0266,2.1501,2.1501,2.1501
1031.389,-0.1737,0.7914,-0.027000000000000003,2.3031,2.3031,2.3031
1031.4,-0.1748,0.7916,-0.0273,2.4791,2.4791,2.4791
1031.411,-0.1764,0.7905,-0.0291,1.0362,1.0362,1.0362
1031.422,-0.1779,0.7904,-0.0304,1.6664,1.6664,1.6664
1031.433,-0.1791,0.7904,-0.0313,2.2835,2.2835,2.2835
1031.444,-0.18,0.7905,-0.0319,2.5929,2.5929,2.5929
1031.4560000000001,-0.1808,0.7905,-0.0325,2.8114,2.8114,2.8114
1031.4669999999999,-0.1815,0.7905,-0.0331,2.9942,2.9942,2.9942
1031.478,-0.182,0.7905,-0.0337,3.1794,3.1794,3.1794
1031.489,-0.1826,0.7906,-0.0344,3.3501,3.3501,3.3501
1031.5,-0.1833,0.7906,-0.0352,3.5516,3.5516,3.5516
1031.511,-0.184,0.7906,-0.036000000000000004,3.83,3.83,3.83
1031.522,-0.1847,0.7899,-0.0364,4.0954,4.0954,4.0954
1031.5330000000001,-0.1853,0.7907,-0.0372,3.9025,3.9025,3.9025
1031.5439999999999,-0.1856,0.79,-0.0382,4.2782,4.2782,4.2782
1031.556,-0.1857,0.7908,-0.0389,4.7666,4.7666,4.7666
1031.567,-0.1856,0.7901,-0.0401,4.7633,4.7633,4.7633
1031.578,-0.1853,0.7907,-0.0405,5.2594,5.2594,5.2594
1031.589,-0.185,0.7901,-0.0418,4.6699,4.6699,4.6699
1031.6,-0.1848,0.7905,-0.0423,5.43,5.43,5.43
1031.611,-0.1844,0.79,-0.0436,4.8318,4.8318,4.8318
1031.622,-0.1842,0.7898,-0.0448,5.0591,5.0591,5.0591
1031.633,-0.184,0.7898,-0.0459,5.2313,5.2313,5.2313
1031.644,-0.1838,0.7898,-0.0469,5.3365,5.3365,5.3365
1031.656,-0.1833,0.7898,-0.0478,5.4269,5.4269,5.4269
1031.667,-0.1823,0.7898,-0.0487,5.4905,5.4905,5.4905
1031.678,-0.1812,0.7898,-0.0497,5.6146,5.6146,5.6146
1031.6889999999999,-0.1801,0.7898,-0.0506,5.8016,5.8016,5.8016
1031.7,-0.1791,0.7898,-0.0516,5.9639999999999995,5.9639999999999995,5.9639999999999995
1031.711,-0.1781,0.7898,-0.0526,6.1012,6.1012,6.1012
