start_time,end_time,dominant_object,non_dominant_object,interaction_type
801.3234,802.4297,Hand,FailOnTouchObstacleShort,PickedUp
802.8778,803.0222,Hand,FailOnTouchObstacleLong,LeftGate
802.8778,803.0222,Hand,FailOnTouchObstacleMed,LeftGate
802.9,803.0889,Hand,FailOnTouchObstacleShort,RightGate
802.9111,803.1334,HandToWrist,FailOnTouchObstacleLong,LeftGate
802.9111,803.1334,HandToWrist,FailOnTouchObstacleMed,LeftGate
802.9333,803.8,HandToWrist,FailOnTouchObstacleShort,RightGate
802.9889,806.3445,WristToElbow,FailOnTouchObstacleLong,LeftGate
802.9889,806.3445,WristToElbow,FailOnTouchObstacleMed,LeftGate
803.0556,806.3112,WristToElbow,FailOnTouchObstacleShort,RightGate
803.7921,804.6971,Hand,FailOnTouchObstacleShort-1,PickedUp
805.1556,805.3667,Hand,FailOnTouchObstacleLong-1,LeftGate
805.1556,805.3667,Hand,FailOnTouchObstacleMed-1,LeftGate
805.2,805.5333,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
805.2,805.5333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
805.2111,806.1445,Hand,FailOnTouchObstacleShort-1,RightGate
805.2556,806.1334,HandToWrist,FailOnTouchObstacleShort-1,RightGate
805.3334,806.1,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
805.3334,806.1,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
805.4222,806.0111,WristToElbow,FailOnTouchObstacleShort-1,RightGate
805.8141,,Hand,Target,PickedUp
805.9667,806.1889,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
805.9667,806.1889,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
806.0667,806.2,Hand,FailOnTouchObstacleLong-1,LeftGate
806.0667,806.2,Hand,FailOnTouchObstacleMed-1,LeftGate
806.2333,806.3778,HandToWrist,FailOnTouchObstacleShort,RightGate
806.2667,806.4222,HandToWrist,FailOnTouchObstacleLong,LeftGate
806.2667,806.4222,HandToWrist,FailOnTouchObstacleMed,LeftGate
806.2778,806.3889,Hand,FailOnTouchObstacleShort,RightGate
806.3223,806.4222,Hand,FailOnTouchObstacleLong,LeftGate
806.3223,806.4222,Hand,FailOnTouchObstacleMed,LeftGate
