time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
529.9667,-0.0775,0.79,-0.105,0.0,0.0,0.0
529.9778,-0.0775,0.79,-0.105,0.0,0.0,0.0
529.9889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0333,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0444,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0555,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.0889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1223,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1334,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1445,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.1889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2333,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2444,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.2889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3334,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3445,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.3889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4333,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4445,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.4889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5333,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5444,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5555,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.5889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6223,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6334,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6445,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.6889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7333,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7444,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.7889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8334,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8445,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.8889,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9111,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9222,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9333,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9445,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9556,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9667,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9778,-0.0775,0.79,-0.105,0.0,0.0,0.0
530.9889,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0111,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0222,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0333,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0444,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0555,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0667,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0778,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.0889,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.1,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.1111,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.1223,-0.0775,0.79,-0.105,0.0,0.0,0.0
531.1334,-0.0775,0.79,-0.105,0.0,0.0,0.0
