time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
1135.767,-0.0275,0.79,-0.125,0.0,0.0,0.0
1135.778,-0.0275,0.79,-0.125,0.0002,0.0002,0.0002
1135.789,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.8,-0.0275,0.79,-0.125,0.0005,0.0005,0.0005
1135.8110000000001,-0.0275,0.79,-0.125,0.0005,0.0005,0.0005
1135.822,-0.0275,0.79,-0.125,0.0005,0.0005,0.0005
1135.833,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.844,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.856,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.867,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.878,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.889,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.9,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.911,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.922,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.933,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.944,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.9560000000001,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.9669999999999,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.978,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1135.989,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.0,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.011,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.022,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.0330000000001,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.0439999999999,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.056,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.067,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.078,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.089,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.1,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.111,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.122,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
1136.133,-0.0275,0.79,-0.125,0.0004,0.0004,0.0004
