time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
957.5445,0.1425,0.79,-0.075,0.0,0.0,0.0
957.5556,0.1425,0.79,-0.075,-0.001,-0.001,-0.001
957.5667,0.1425,0.79,-0.075,-0.002,-0.002,-0.002
957.5778,0.1425,0.79,-0.075,-0.0024,-0.0024,-0.0024
957.5889,0.1425,0.79,-0.075,-0.0025,-0.0025,-0.0025
957.6,0.1425,0.79,-0.075,-0.0023,-0.0023,-0.0023
957.6111,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.6223,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.6334,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.6445,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.6556,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.6667,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.6778,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.6889,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7111,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7222,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7333,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7444,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7556,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7667,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7778,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.7889,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.8,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.8112,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.8223,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
957.8334,0.1425,0.79,-0.075,-0.0022,-0.0022,-0.0022
