start_time,end_time,dominant_object,non_dominant_object,interaction_type
767.5889,767.7778,Hand,FailOnTouchObstacleLong,RightGate
767.5889,767.7778,Hand,FailOnTouchObstacleShort,RightGate
767.5889,767.7778,Hand,FailOnTouchObstacleMed,LeftGate
767.6334,767.8112,HandToWrist,FailOnTouchObstacleShort,RightGate
767.6334,767.8556,HandToWrist,FailOnTouchObstacleMed,LeftGate
767.6334,767.8556,HandToWrist,FailOnTouchObstacleLong,RightGate
767.7,770.3556,WristToElbow,FailOnTouchObstacleMed,LeftGate
767.7,770.3556,WristToElbow,FailOnTouchObstacleLong,RightGate
767.9778,768.8667,Hand,FailOnTouchObstacleLong-1,LeftGate
767.9778,768.8667,Hand,FailOnTouchObstacleMed-1,RightGate
768.0,768.8556,Hand,FailOnTouchObstacleShort-1,LeftGate
768.0222,770.2,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
768.0222,770.2,HandToWrist,FailOnTouchObstacleMed-1,RightGate
768.1,770.1445,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
768.3889,770.1223,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
768.3889,770.1223,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
768.3889,770.1223,WristToElbow,FailOnTouchObstacleMed-1,RightGate
769.8796,,Hand,Target,PickedUp
770.0778,770.2,Hand,FailOnTouchObstacleLong-1,LeftGate
770.0778,770.2,Hand,FailOnTouchObstacleMed-1,RightGate
770.2778,770.4,HandToWrist,FailOnTouchObstacleMed,LeftGate
770.2778,770.4,HandToWrist,FailOnTouchObstacleLong,RightGate
770.3112,770.4111,Hand,FailOnTouchObstacleLong,RightGate
770.3112,770.4111,Hand,FailOnTouchObstacleMed,LeftGate
