time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
1242.322,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.333,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.344,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.356,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.367,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.378,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.389,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.4,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.411,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.422,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.433,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.444,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.4560000000001,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.4669999999999,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.478,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.489,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.5,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.511,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.522,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.5330000000001,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.5439999999999,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.556,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.567,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.578,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.589,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.6,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.611,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.622,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.633,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.645,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.656,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.667,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.678,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.6889999999999,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.7,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.711,-0.0875,0.79,-0.015,0.0,0.0,0.0
1242.722,-0.0875,0.79,-0.015,0.0,0.0,0.0
