directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA09/S001,basic,ICRA09,1,1,1,1,47.38332,72.13333,practice,False,5,System.Single[],,,0.0,50.81111,64.53333,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA09/S001,basic,ICRA09,1,2,1,2,80.42549,91.28889000000001,practice,False,5,System.Single[],,,0.0,81.38889,86.88889,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA09/S001,basic,ICRA09,1,3,1,3,97.99679,104.5889,practice,False,5,System.Single[],,,0.0,98.36667,101.8889,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA09/S001,basic,ICRA09,1,4,1,4,112.3064,118.5,practice,False,5,System.Single[],,,0.0,112.4556,117.0424,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA09/S001,basic,ICRA09,1,5,1,5,126.6046,129.5222,practice,False,5,System.Single[],,,0.0,127.0778,128.4139,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA09/S001,basic,ICRA09,1,6,1,6,133.9099,139.0222,practice,False,5,System.Single[],,,0.0,134.0444,136.4344,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA09/S001,basic,ICRA09,1,7,1,7,143.8071,153.3778,practice,False,5,System.Single[],,,0.0,144.3,152.0845,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA09/S001,basic,ICRA09,1,8,1,8,157.5466,161.1667,practice,False,5,System.Single[],,,0.0,158.1,159.5798,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA09/S001,basic,ICRA09,1,9,1,9,164.5282,170.6556,practice,False,5,System.Single[],,,0.0,164.9889,169.6448,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA09/S001,basic,ICRA09,1,10,2,1,183.9648,189.3889,main,False,5,System.Single[],True,centre_free_1,0.0,184.3,188.6676,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA09/S001,basic,ICRA09,1,11,2,2,192.8006,200.5778,main,False,5,System.Single[],False,,0.0,193.2,199.7806,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
