start_time,end_time,dominant_object,non_dominant_object,interaction_type
530.0889,530.2667,Hand,FailOnTouchObstacleShort,LeftGate
530.0889,530.2667,Hand,FailOnTouchObstacleMed,LeftGate
530.0889,530.2667,Hand,FailOnTouchObstacleLong,RightGate
530.1334,530.3778,HandToWrist,FailOnTouchObstacleShort,LeftGate
530.1334,530.3778,HandToWrist,FailOnTouchObstacleMed,LeftGate
530.1334,530.3778,HandToWrist,FailOnTouchObstacleLong,RightGate
530.2333,532.9111,WristToElbow,FailOnTouchObstacleShort,LeftGate
530.2333,532.9111,WristToElbow,FailOnTouchObstacleMed,LeftGate
530.2333,532.9111,WristToElbow,FailOnTouchObstacleLong,RightGate
530.6533,531.4148,Hand,FailOnTouchObstacleLong-1,PickedUp
530.6889,531.9222,Hand,FailOnTouchObstacleShort-1,LeftGate
530.6889,531.9222,Hand,FailOnTouchObstacleMed-1,RightGate
530.7889,530.8,Hand,FailOnTouchObstacleLong-1,LeftGate
530.8111,530.8778,Hand,FailOnTouchObstacleLong-1,LeftGate
530.8222,532.0667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
530.8222,532.0667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
530.9,530.9111,Hand,FailOnTouchObstacleLong-1,LeftGate
531.1,531.1111,Hand,FailOnTouchObstacleLong-1,LeftGate
531.8778,532.6,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
531.8778,532.6,WristToElbow,FailOnTouchObstacleMed-1,RightGate
532.1223,532.3778,Hand,Target,Pushed
532.2444,532.4333,Hand,FailOnTouchObstacleLong-1,LeftGate
532.465,,Hand,Target,PickedUp
532.4889,532.7,HandToWrist,FailOnTouchObstacleMed-1,RightGate
532.4889,532.7,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
532.5667,532.7111,Hand,FailOnTouchObstacleMed-1,RightGate
532.5667,532.7111,Hand,FailOnTouchObstacleShort-1,LeftGate
532.8111,532.9889,HandToWrist,FailOnTouchObstacleLong,RightGate
532.8111,532.9889,HandToWrist,FailOnTouchObstacleMed,LeftGate
532.8111,532.9889,HandToWrist,FailOnTouchObstacleShort,LeftGate
532.8556,533.0111,Hand,FailOnTouchObstacleLong,RightGate
532.8556,533.0111,Hand,FailOnTouchObstacleMed,LeftGate
532.8556,533.0111,Hand,FailOnTouchObstacleShort,LeftGate
