start_time,end_time,dominant_object,non_dominant_object,interaction_type
378.6772,379.7048,Hand,FailOnTouchObstacleLong,PickedUp
381.3134,382.3188,Hand,FailOnTouchObstacleMed,PickedUp
381.3222,381.3556,FailOnTouchObstacleMed,FailOnTouchObstacleShort,Pushed
384.564,385.8266,Hand,FailOnTouchObstacleShort,PickedUp
386.6889,386.8222,Hand,FailOnTouchObstacleShort,LeftGate
386.7222,386.9,HandToWrist,FailOnTouchObstacleShort,LeftGate
386.8111,387.0,Hand,FailOnTouchObstacleMed,LeftGate
386.8445,387.1111,HandToWrist,FailOnTouchObstacleMed,LeftGate
386.9,387.1444,Hand,FailOnTouchObstacleLong,RightGate
386.9445,387.3,HandToWrist,FailOnTouchObstacleLong,RightGate
387.2444,387.5889,Hand,FailOnTouchObstacleShort-1,RightGate
387.2444,387.5889,Hand,FailOnTouchObstacleLong-1,LeftGate
387.2444,387.5889,Hand,FailOnTouchObstacleMed-1,RightGate
387.3,387.8889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
387.3,387.8889,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
387.3,387.8889,HandToWrist,FailOnTouchObstacleMed-1,RightGate
388.2725,,Hand,Target,PickedUp
388.7444,389.7333,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
388.7444,389.7333,HandToWrist,FailOnTouchObstacleMed-1,RightGate
388.7444,389.7333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
389.2333,389.7889,Hand,FailOnTouchObstacleLong-1,LeftGate
389.2333,389.7889,Hand,FailOnTouchObstacleMed-1,RightGate
389.2333,389.7889,Hand,FailOnTouchObstacleShort-1,RightGate
389.7667,390.1667,HandToWrist,FailOnTouchObstacleLong,RightGate
389.9333,390.1889,Hand,FailOnTouchObstacleLong,RightGate
389.9445,390.2556,HandToWrist,FailOnTouchObstacleMed,LeftGate
390.0778,390.2667,Hand,FailOnTouchObstacleMed,LeftGate
390.1667,390.4,HandToWrist,FailOnTouchObstacleShort,LeftGate
390.2444,390.4111,Hand,FailOnTouchObstacleShort,LeftGate
