start_time,end_time,dominant_object,non_dominant_object,interaction_type
388.9,389.0445,Hand,FailOnTouchObstacleShort,LeftGate
388.9,389.0445,Hand,FailOnTouchObstacleMed,LeftGate
388.9,389.0445,Hand,FailOnTouchObstacleLong,RightGate
388.9445,389.1222,HandToWrist,FailOnTouchObstacleShort,LeftGate
388.9445,389.1222,HandToWrist,FailOnTouchObstacleMed,LeftGate
388.9445,389.1222,HandToWrist,FailOnTouchObstacleLong,RightGate
389.0222,390.3445,WristToElbow,FailOnTouchObstacleShort,LeftGate
389.0222,390.3445,WristToElbow,FailOnTouchObstacleMed,LeftGate
389.0222,390.3445,WristToElbow,FailOnTouchObstacleLong,RightGate
389.2111,389.4111,Hand,FailOnTouchObstacleShort-1,LeftGate
389.2111,389.4111,Hand,FailOnTouchObstacleMed-1,LeftGate
389.2111,389.4111,Hand,FailOnTouchObstacleLong-1,RightGate
389.2556,389.6333,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
389.2556,389.6333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
389.2556,389.6333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
389.3889,390.0334,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
389.3889,390.0334,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
389.3889,390.0334,WristToElbow,FailOnTouchObstacleLong-1,RightGate
389.6667,389.8445,Hand,Target,Pushed
389.7599,,Hand,Target,PickedUp
389.8556,390.1444,HandToWrist,FailOnTouchObstacleLong-1,RightGate
389.8556,390.1444,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
389.8556,390.1444,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
389.9889,390.1556,Hand,FailOnTouchObstacleLong-1,RightGate
389.9889,390.1556,Hand,FailOnTouchObstacleMed-1,LeftGate
389.9889,390.1556,Hand,FailOnTouchObstacleShort-1,LeftGate
390.2556,390.4111,HandToWrist,FailOnTouchObstacleLong,RightGate
390.2556,390.4111,HandToWrist,FailOnTouchObstacleMed,LeftGate
390.2556,390.4111,HandToWrist,FailOnTouchObstacleShort,LeftGate
390.3,390.4222,Hand,FailOnTouchObstacleLong,RightGate
390.3,390.4222,Hand,FailOnTouchObstacleMed,LeftGate
390.3,390.4222,Hand,FailOnTouchObstacleShort,LeftGate
