time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
816.9111,0.1525,0.79,0.055,0.0,0.0,0.0
816.9222,0.1525,0.79,0.055,0.0002,0.0002,0.0002
816.9333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
816.9445,0.1525,0.79,0.055,0.0005,0.0005,0.0005
816.9556,0.1525,0.79,0.055,0.0005,0.0005,0.0005
816.9667,0.1525,0.79,0.055,0.0005,0.0005,0.0005
816.9778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
816.9889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0222,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.0889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1223,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1334,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.1889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2222,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2444,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.2889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3112,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3223,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3334,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.3889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4222,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.4889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5222,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.5889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6223,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6334,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.6889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7222,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7444,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.7889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8112,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8223,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8334,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.8889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9222,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
817.9889,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0111,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0222,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0333,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0445,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0556,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0667,0.1525,0.79,0.055,0.0004,0.0004,0.0004
818.0778,0.1525,0.79,0.055,0.0004,0.0004,0.0004
