time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
331.4889,0.0383,0.7639,-0.3145,310.2675,346.3325,14.4488
331.5,0.0382,0.764,-0.3144,310.2684,346.3709,14.4198
331.5111,0.0381,0.7641,-0.3144,310.2984,346.3997,14.4151
331.5222,0.0381,0.7641,-0.3143,310.3051,346.4671,14.364
331.5334,0.0381,0.7642,-0.3143,310.2821,346.50699999999995,14.3173
331.5445,0.0382,0.7644,-0.3143,310.2695,346.4921,14.3475
331.5556,0.0383,0.7643,-0.3143,310.2533,346.4535,14.3886
331.5667,0.0383,0.7643,-0.3144,310.2336,346.4395,14.390999999999998
331.5778,0.0384,0.7644,-0.3143,310.2401,346.423,14.3796
331.5889,0.0383,0.7644,-0.3144,310.2501,346.4365,14.3562
331.6,0.0384,0.7644,-0.3143,310.2779,346.4833,14.2818
331.6111,0.0384,0.7644,-0.3143,310.2947,346.556,14.1962
331.6222,0.0384,0.7645,-0.3142,310.2975,346.595,14.163
331.6333,0.0384,0.7645,-0.3141,310.2894,346.5854,14.2057
331.6444,0.0383,0.7645,-0.3141,310.2733,346.5748,14.2359
331.6556,0.0383,0.7645,-0.3141,310.2692,346.5782,14.2588
331.6667,0.0383,0.7645,-0.3142,310.2469,346.5843,14.2414
331.6778,0.0383,0.7645,-0.3142,310.2534,346.5757,14.2452
331.6889,0.0382,0.7645,-0.3143,310.2422,346.5849,14.2229
331.7,0.0383,0.7644,-0.3143,310.2361,346.5849,14.2412
331.7111,0.0381,0.7643,-0.3143,310.2409,346.6046,14.2488
331.7222,0.038,0.7643,-0.3144,310.2366,346.63300000000004,14.2473
331.7333,0.0378,0.7643,-0.3143,310.2576,346.6836,14.1519
331.7444,0.0377,0.7644,-0.3143,310.2689,346.7293,14.0452
331.7556,0.0377,0.7643,-0.3144,310.28,346.776,13.981
331.7667,0.0377,0.7642,-0.3147,310.2688,346.7914,13.965
331.7778,0.0376,0.764,-0.3147,310.2612,346.7705,13.9891
331.7889,0.0377,0.7639,-0.3146,310.2491,346.72,14.0385
331.8,0.0377,0.7639,-0.3147,310.2422,346.7049,14.0442
331.8111,0.0378,0.7639,-0.3147,310.2607,346.7065,14.034
331.8222,0.038,0.7638,-0.3145,310.2912,346.759,13.9682
331.8333,0.038,0.7636,-0.3144,310.3021,346.8313,13.8851
331.8445,0.0379,0.7633,-0.3143,310.3002,346.8868,13.8386
331.8556,0.038,0.7631,-0.3141,310.3102,346.8931,13.8789
331.8667,0.0381,0.7628,-0.3138,310.3291,346.8528,13.9705
331.8778,0.0384,0.7626,-0.3132,310.3744,346.6617,14.1404
331.8889,0.0385,0.7625,-0.3128,310.4086,346.5231,14.2471
331.9,0.0392,0.7624,-0.3119,310.4411,346.3676,14.3869
331.9111,0.0399,0.7624,-0.311,310.4257,346.2796,14.4457
331.9222,0.0408,0.7624,-0.3097,310.3232,346.2609,14.5001
331.9333,0.0417,0.7625,-0.3086,310.2351,346.3581,14.5393
331.9445,0.043,0.7627,-0.3065,310.0265,346.8562,14.3751
331.9556,0.0442,0.7629,-0.3045,309.8227,347.2749,14.2745
331.9667,0.0455,0.7635,-0.302,309.5213,348.2066,14.0458
331.9778,0.0469,0.7641,-0.2996,309.2798,348.9796,13.825
331.9889,0.0483,0.7644,-0.2967,308.9298,349.8677,13.575
332.0,0.0498,0.7649,-0.2932,308.4975,350.5981,13.534
332.0111,0.0515,0.7655,-0.2896,308.1035,351.0633,13.9659
332.0222,0.0534,0.7661,-0.2861,307.8322,351.4659,14.4888
332.0334,0.0551,0.7671,-0.2822,307.7036,351.7722,15.2933
332.0445,0.0568,0.7682,-0.2783,307.6796,352.2094,15.8128
332.0556,0.0581,0.7694,-0.2747,307.6861,352.8137,15.9689
332.0667,0.0597,0.7705,-0.2706,307.7233,353.5751,15.7381
332.0778,0.0609,0.7713,-0.2669,307.7547,354.3452,15.4475
332.0889,0.0626,0.7721,-0.2634,307.8726,355.2454,14.9312
332.1,0.0637,0.7732,-0.2598,307.9988,356.1459,14.6008
332.1111,0.0645,0.7741,-0.2565,308.0168,356.9509,14.5306
332.1222,0.0654,0.775,-0.2531,307.9493,357.5692,14.6732
332.1333,0.0661,0.7755,-0.2498,307.7618,357.9222,15.1709
332.1444,0.0667,0.7761,-0.2467,307.6589,358.1296,15.725999999999999
332.1556,0.067,0.7768,-0.2441,307.7967,358.3184,16.0752
332.1667,0.0676,0.7775,-0.2415,307.9427,358.5907,16.109
332.1778,0.0682,0.778,-0.2388,308.1214,358.8097,15.7028
332.1889,0.0687,0.7784,-0.23600000000000002,308.1904,359.1472,15.3517
332.2,0.0687,0.7787,-0.2334,308.2096,359.4378,15.1834
332.2111,0.0686,0.7788,-0.2308,308.2868,359.5351,15.5036
332.2222,0.0686,0.7787,-0.2283,308.4028,359.3545,15.962
332.2333,0.0688,0.7786,-0.226,308.5699,358.9507,16.3461
332.2444,0.0689,0.7784,-0.2237,308.7737,358.4586,16.6737
332.2556,0.0688,0.7784,-0.2215,309.0232,357.9217,17.0628
332.2667,0.0689,0.7783,-0.2193,309.3079,357.4045,17.4437
332.2778,0.0687,0.7777,-0.2172,309.6681,356.7371,17.7794
332.2889,0.0687,0.7775,-0.215,309.9574,356.3854,17.9383
332.3,0.0684,0.7769,-0.2134,310.2237,356.3723,17.816
332.3111,0.0679,0.7761,-0.2117,310.4834,356.4449,17.85
332.3222,0.0679,0.7753,-0.2099,310.7083,356.3217,18.0378
332.3333,0.0677,0.7745,-0.2082,310.9289,356.1609,18.3419
332.3445,0.068,0.774,-0.2067,311.2197,356.0266,18.4936
332.3556,0.0681,0.7734,-0.2057,311.5678,356.1208,18.3701
332.3667,0.0682,0.7729,-0.2046,311.8498,356.1999,18.2568
332.3778,0.0683,0.7723,-0.204,312.1078,356.3623,17.8523
332.3889,0.0694,0.7718,-0.2027,312.0839,356.1823,17.5104
