start_time,end_time,dominant_object,non_dominant_object,interaction_type
656.2333,656.9889,Hand,FailOnTouchObstacleShort,Pushed
656.2667,656.2778,Hand,FailOnTouchObstacleShort,RightGate
656.2667,656.3223,Hand,FailOnTouchObstacleLong,RightGate
656.2667,656.3223,Hand,FailOnTouchObstacleMed,RightGate
656.2769999999999,656.9354,Hand,FailOnTouchObstacleShort,PickedUp
656.3112,656.3223,Hand,FailOnTouchObstacleShort,RightGate
656.6,656.9667,Hand,FailOnTouchObstacleShort,RightGate
656.7,656.9667,Hand,FailOnTouchObstacleShort,LeftGate
657.5388,658.2313,Hand,FailOnTouchObstacleMed,PickedUp
657.5778,657.9778,Hand,FailOnTouchObstacleMed,RightGate
657.5778,657.8445,Hand,FailOnTouchObstacleLong,RightGate
657.6334,658.6445,HandToWrist,FailOnTouchObstacleLong,RightGate
657.6778,657.8778,Hand,FailOnTouchObstacleShort,LeftGate
657.7222,658.0444,HandToWrist,FailOnTouchObstacleShort,LeftGate
657.8,658.3667,WristToElbow,FailOnTouchObstacleLong,RightGate
657.8112,658.3667,WristToElbow,FailOnTouchObstacleShort,LeftGate
658.3112,658.8334,HandToWrist,FailOnTouchObstacleShort,LeftGate
658.3778,660.9889,WristToElbow,FailOnTouchObstacleLong,RightGate
658.3778,660.9667,WristToElbow,FailOnTouchObstacleShort,LeftGate
658.4556,658.7111,Hand,FailOnTouchObstacleShort,LeftGate
658.8901,659.6393,Hand,FailOnTouchObstacleLong-1,PickedUp
658.9667,660.0778,Hand,FailOnTouchObstacleMed-1,RightGate
659.0778,660.2,HandToWrist,FailOnTouchObstacleMed-1,RightGate
659.3112,659.7889,Hand,FailOnTouchObstacleMed,LeftGate
659.3889,659.7444,HandToWrist,FailOnTouchObstacleMed,LeftGate
660.0,660.7222,WristToElbow,FailOnTouchObstacleMed-1,RightGate
660.2111,660.5778,WristToElbow,FailOnTouchObstacleShort-1,RightGate
660.3334,660.4556,Hand,Target,Pushed
660.4877,,Hand,Target,PickedUp
660.6,660.8,HandToWrist,FailOnTouchObstacleMed-1,RightGate
660.6667,660.8112,Hand,FailOnTouchObstacleMed-1,RightGate
660.6667,660.7889,Hand,FailOnTouchObstacleShort-1,RightGate
660.6778,660.7222,HandToWrist,FailOnTouchObstacleShort-1,RightGate
660.8667,660.9889,HandToWrist,FailOnTouchObstacleShort,LeftGate
660.8778,660.9889,Hand,FailOnTouchObstacleShort,LeftGate
660.9111,661.0333,HandToWrist,FailOnTouchObstacleLong,RightGate
660.9333,661.0333,Hand,FailOnTouchObstacleLong,RightGate
