time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
134.8,0.2325,0.79,0.055,0.0,0.0,0.0
134.8111,0.2325,0.79,0.055,-0.001,-0.001,-0.001
134.8222,0.2325,0.79,0.055,-0.002,-0.002,-0.002
134.8333,0.2325,0.79,0.055,-0.0024,-0.0024,-0.0024
134.8445,0.2325,0.79,0.055,-0.0025,-0.0025,-0.0025
134.8556,0.2325,0.79,0.055,-0.0023,-0.0023,-0.0023
134.8667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.8778,0.2325,0.79,0.055,-0.0021,-0.0021,-0.0021
134.8889,0.2325,0.79,0.055,-0.0021,-0.0021,-0.0021
134.9,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
134.9889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.0889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1445,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.1889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.2889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3445,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.3889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.4889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.5889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6445,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.6889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.7889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8445,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.8889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
135.9889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.0889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1445,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.1889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.2889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3445,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3667,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3778,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.3889,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.4,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.4111,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.4222,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.4333,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.4444,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
136.4556,0.2325,0.79,0.055,-0.0022,-0.0022,-0.0022
